RUID,Assigned Rooms
583295035,"['BS', 'East', '210A-C']"
158185009,"['BS', 'North', '210B-B']"
536413979,"['BS', 'North', '210B-A']"
843673543,"['BS', 'North', '210B-C']"
846597440,"['SA', 'Apt 245 - 260', '251-C']"
383048890,"['SA', 'Apt 245 - 260', '251-A']"
518881608,"['BS', 'West', '407A-B']"
483955748,"['BS', 'West', '407A-A']"
757217699,"['BS', 'West', '407A-C']"
192629323,"['BS', 'North', '105B-B']"
135842891,"['BS', 'North', '105B-A']"
655511745,"['SA', 'Apt 197 - 220', '203-D']"
845452233,"['SA', 'Apt 197 - 220', '203-A']"
719631263,"['BS', 'West', '401B-D']"
498712421,"['BS', 'West', '401B-A']"
808006713,"['BS', 'West', '401B-B']"
105741775,"['SA', 'Apt 221 - 244', '227-B']"
522213041,"['SA', 'Apt 221 - 244', '227-A']"
551852886,"['SA', 'Apt 197 - 220', '200-C']"
480711494,"['SA', 'Apt 197 - 220', '200-A']"
552247231,"['SA', 'Apt 197 - 220', '200-B']"
910602632,"['BS', 'North', '402B-A']"
992416681,"['BS', 'North', '409B-C']"
231932467,"['BS', 'North', '409B-A']"
498336087,"['BS', 'North', '409B-B']"
975350048,"['BS', 'West', '307A-A']"
748396203,"['BS', 'West', '307A-B']"
946717419,"['BS', 'West', '307A-C']"
881126715,"['SA', 'Apt 221 - 244', '244-A']"
969925990,"['SA', 'Apt 221 - 244', '244-B']"
304214077,"['SA', 'Apt 221 - 244', '244-C']"
636628235,"['SA', 'Apt 165 - 180', '173-B']"
196779893,"['SA', 'Apt 165 - 180', '173-A']"
110826757,"['BS', 'West', '412A-C']"
215309780,"['BS', 'West', '412A-A']"
998514031,"['BS', 'West', '412A-B']"
610183216,"['BS', 'East', '410A-C']"
537527945,"['BS', 'East', '410A-A']"
803087284,"['BS', 'East', '410A-B']"
404167352,"['BS', 'North', '106A-B']"
959703622,"['BS', 'North', '106A-A']"
432525701,"['BS', 'North', '106A-C']"
515074443,"['BS', 'East', '103B-A']"
764785350,"['BS', 'East', '103B-B']"
322786474,"['BS', 'East', '103B-C']"
923666995,"['BS', 'East', '206B-D']"
291227259,"['BS', 'East', '206B-A']"
867086657,"['BS', 'East', '206B-B']"
215980676,"['BS', 'East', '103B-D']"
269968504,"['BS', 'West', '202B-D']"
429623275,"['BS', 'West', '202B-A']"
736088677,"['BS', 'West', '202B-B']"
814916376,"['SA', 'Apt 133 - 148', '145-D']"
140546975,"['SA', 'Apt 133 - 148', '145-A']"
147201305,"['SA', 'Apt 133 - 148', '145-B']"
729888000,"['BS', 'East', '403B-A']"
691915334,"['BS', 'East', '403B-B']"
322562737,"['SA', 'Apt 245 - 260', '253-C']"
887716940,"['SA', 'Apt 245 - 260', '253-A']"
106780436,"['SA', 'Apt 245 - 260', '253-B']"
879220507,"['SA', 'Apt 245 - 260', '257-B']"
169148275,"['SA', 'Apt 245 - 260', '257-A']"
117719443,"['SA', 'Apt 197 - 220', '204-D']"
663676576,"['SA', 'Apt 165 - 180', '167-D']"
645261381,"['SA', 'Apt 165 - 180', '167-A']"
117525509,"['AH', nan, '205-A']"
421462888,"['BS', 'West', '303A-C']"
122082784,"['BS', 'West', '303A-A']"
316541638,"['BS', 'West', '303A-B']"
576756487,"['SA', 'Apt 245 - 260', '254-A']"
174291998,"['SA', 'Apt 245 - 260', '254-B']"
860571201,"['SA', 'Apt 245 - 260', '254-C']"
288427367,"['BS', 'West', '203B-C']"
436117745,"['BS', 'East', '412-A']"
286763636,"['BS', 'East', '412-B']"
117749596,"['BS', 'East', '412-C']"
728344198,"['SA', 'Apt 277 - 292', '277-B']"
224744243,"['SA', 'Apt 277 - 292', '277-A']"
172429847,"['RA', 'Apt 3842', '168-D']"
386962291,"['BS', 'North', '102B-C']"
285634028,"['BS', 'North', '102B-A']"
759734771,"['BS', 'North', '102B-B']"
407989608,"['SA', 'Apt 133 - 148', '138-B']"
466688989,"['SA', 'Apt 133 - 148', '138-A']"
918585317,"['SA', 'Apt 133 - 148', '138-C']"
369524970,"['BS', 'North', '112-C']"
179993705,"['BS', 'North', '112-A']"
116909959,"['SA', 'Apt 165 - 180', '165-A']"
860024630,"['BS', 'West', '404B-C']"
345681328,"['BS', 'West', '404B-A']"
415954148,"['BS', 'West', '404B-B']"
153822188,"['SA', 'Apt 181 - 196', '191-B']"
944823081,"['BS', 'West', '203B-A']"
145076558,"['BS', 'West', '203B-B']"
565003158,"['BS', 'West', '203B-D']"
562751055,"['BS', 'North', '403A-B']"
989516453,"['BS', 'North', '403A-A']"
406745437,"['BS', 'North', '403A-C']"
100967070,"['BS', 'East', '110B-A']"
388686618,"['BS', 'North', '302B-D']"
388250471,"['BS', 'North', '302B-A']"
451275328,"['BS', 'North', '302B-B']"
300842884,"['BS', 'East', '308-D']"
778829888,"['BS', 'East', '308-A']"
578361990,"['BS', 'East', '308-B']"
952139753,"['BS', 'East', '406A-A']"
713551261,"['BS', 'East', '406A-B']"
797543282,"['SA', 'Apt 181 - 196', '194-D']"
949797271,"['BS', 'East', '108-D']"
697932565,"['BS', 'North', '205B-C']"
803943569,"['BS', 'North', '205B-A']"
746331712,"['BS', 'North', '205B-B']"
601928903,"['BS', 'East', '107B-C']"
191607445,"['BS', 'East', '107B-A']"
211972183,"['BS', 'East', '107B-B']"
194420592,"['SA', 'Apt 245 - 260', '249-C']"
378383800,"['SA', 'Apt 245 - 260', '249-A']"
672200995,"['SA', 'Apt 245 - 260', '249-B']"
890745606,"['BS', 'West', '412B-A']"
705692392,"['BS', 'West', '412B-B']"
723055877,"['SA', 'Apt 181 - 196', '187-B']"
478481550,"['SA', 'Apt 133 - 148', '148-A']"
764764017,"['SA', 'Apt 133 - 148', '148-B']"
241830555,"['SA', 'Apt 133 - 148', '148-C']"
378427340,"['SA', 'Apt 197 - 220', '218-C']"
672388899,"['BS', 'North', '302A-D']"
681972680,"['BS', 'North', '302A-A']"
333600241,"['BS', 'North', '302A-B']"
170040959,"['BS', 'North', '401B-A']"
352913141,"['BS', 'North', '401B-B']"
616274097,"['SA', 'Apt 181 - 196', '183-D']"
262618975,"['AH', nan, '311-A']"
286679248,"['BS', 'West', '211B-D']"
406315187,"['BS', 'West', '211B-A']"
439431871,"['SA', 'Apt 149 - 164', '149-A']"
146487297,"['SA', 'Apt 149 - 164', '149-B']"
216408127,"['SA', 'Apt 149 - 164', '149-C']"
953891067,"['SA', 'Apt 165 - 180', '169-C']"
741271191,"['SA', 'Apt 165 - 180', '169-A']"
964890852,"['SA', 'Apt 165 - 180', '169-B']"
462675756,"['SA', 'Apt 277 - 292', '285-C']"
784874186,"['SA', 'Apt 277 - 292', '285-A']"
859955714,"['SA', 'Apt 277 - 292', '285-B']"
667017903,"['BS', 'West', '305A-B']"
344473633,"['BS', 'West', '213-A']"
565115391,"['BS', 'West', '213-B']"
555747424,"['BS', 'West', '213-C']"
188713074,"['BS', 'North', '403B-A']"
281783593,"['BS', 'North', '403B-B']"
720078891,"['BS', 'North', '403B-C']"
573683323,"['SA', 'Apt 149 - 164', '151-B']"
582447226,"['SA', 'Apt 149 - 164', '151-A']"
826100080,"['SA', 'Apt 149 - 164', '151-C']"
245448939,"['SA', 'Apt 221 - 244', '238-D']"
186706365,"['MS', 'High Rise', '7404-F']"
217214658,"['MS', 'High Rise', '7404-A']"
876568302,"['MS', 'High Rise', '7404-B']"
177484257,"['SA', 'Apt 261 - 276', '265-C']"
591643274,"['SA', 'Apt 261 - 276', '273-B']"
201968457,"['SA', 'Apt 261 - 276', '273-A']"
655333454,"['SA', 'Apt 261 - 276', '273-C']"
883459565,"['BS', 'North', '110B-D']"
142139762,"['SA', 'Apt 245 - 260', '245-B']"
730984860,"['SA', 'Apt 245 - 260', '245-A']"
706207019,"['BS', 'East', '311B-C']"
453505538,"['BS', 'West', '311B-C']"
262808670,"['BS', 'West', '311B-A']"
905734673,"['BS', 'North', '203B-D']"
745805171,"['MS', 'High Rise', '7002-F']"
917712975,"['MS', 'High Rise', '7002-A']"
340648202,"['BS', 'West', '313-D']"
538727156,"['BS', 'West', '313-A']"
850364409,"['BS', 'West', '313-B']"
474259550,"['NCA', 'Apt 3822', '73-A']"
558892882,"['NCA', 'Apt 3822', '73-B']"
457909682,"['NCA', 'Apt 3822', '73-C']"
492248445,"['BS', 'East', '402A-A']"
406534581,"['BS', 'East', '402A-B']"
884856753,"['SA', 'Apt 261 - 276', '269-C']"
736730773,"['SA', 'Apt 149 - 164', '152-C']"
285144094,"['SA', 'Apt 149 - 164', '152-A']"
283335818,"['SA', 'Apt 149 - 164', '152-B']"
118442075,"['MZH', nan, '406-B']"
832015925,"['RA', 'Apt 3840', '201-B']"
786574426,"['BS', 'North', '308-D']"
344641763,"['BS', 'North', '308-A']"
267655387,"['BS', 'North', '308-B']"
903907701,"['BS', 'West', '308B-D']"
627614620,"['BS', 'West', '308B-A']"
516473350,"['BS', 'West', '308B-B']"
320483532,"['SA', 'Apt 245 - 260', '256-B']"
342842975,"['SA', 'Apt 245 - 260', '256-A']"
930656588,"['SA', 'Apt 245 - 260', '256-C']"
416426854,"['BS', 'West', '309A-C']"
944101848,"['BS', 'West', '309A-A']"
479444544,"['BS', 'West', '309A-B']"
515993453,"['SA', 'Apt 149 - 164', '150-B']"
796806564,"['JA', '800 - 815', '812-B']"
303158047,"['JA', '800 - 815', '812-A']"
882105479,"['SA', 'Apt 165 - 180', '176-A']"
206443565,"['SA', 'Apt 221 - 244', '221-D']"
515256828,"['SA', 'Apt 221 - 244', '221-A']"
357099246,"['SA', 'Apt 221 - 244', '221-B']"
698550262,"['SA', 'Apt 197 - 220', '211-C']"
347082973,"['SA', 'Apt 197 - 220', '211-A']"
725108310,"['SA', 'Apt 197 - 220', '211-B']"
681359606,"['SA', 'Apt 221 - 244', '232-A']"
486275157,"['SA', 'Apt 221 - 244', '232-B']"
302767160,"['BS', 'North', '205A-B']"
826895646,"['BS', 'North', '205A-A']"
916091970,"['SA', 'Apt 261 - 276', '275-B']"
193158145,"['SA', 'Apt 261 - 276', '275-A']"
479634458,"['SA', 'Apt 261 - 276', '275-C']"
338465166,"['SA', 'Apt 165 - 180', '179-B']"
571221085,"['SA', 'Apt 165 - 180', '179-A']"
992256043,"['SA', 'Apt 165 - 180', '179-C']"
706974361,"['BS', 'East', '105B-A']"
486786865,"['BS', 'East', '105B-B']"
601237594,"['BS', 'East', '105B-C']"
110585324,"['SA', 'Apt 245 - 260', '248-A']"
906034388,"['SA', 'Apt 245 - 260', '248-B']"
133574840,"['BS', 'North', '405A-C']"
515648368,"['BS', 'North', '405A-A']"
977251658,"['MRS', nan, '4202-D']"
327230181,"['SA', 'Apt 181 - 196', '181-A']"
814759478,"['SA', 'Apt 181 - 196', '181-B']"
910020139,"['SA', 'Apt 277 - 292', '283-C']"
791346929,"['SA', 'Apt 277 - 292', '283-A']"
133402355,"['SA', 'Apt 277 - 292', '283-B']"
386524747,"['MH', nan, '204-A']"
792777649,"['BS', 'North', '204B-C']"
268448390,"['BS', 'North', '204B-A']"
274363708,"['BS', 'North', '207A-A']"
438472901,"['BS', 'North', '409A-B']"
370053371,"['BS', 'North', '409A-A']"
758358863,"['BS', 'North', '409A-C']"
498936595,"['BS', 'North', '209B-A']"
642142382,"['BS', 'North', '209B-B']"
541350357,"['BS', 'North', '209B-C']"
679617778,"['SA', 'Apt 181 - 196', '189-A']"
817682018,"['BS', 'North', '102A-B']"
550479813,"['BS', 'North', '102A-A']"
983838713,"['BS', 'North', '102A-C']"
209352492,"['MS', 'High Rise', '7302-A']"
688137009,"['MS', 'High Rise', '7302-B']"
481332853,"['MS', 'High Rise', '7302-C']"
610805192,"['SA', 'Apt 221 - 244', '224-B']"
322943535,"['SA', 'Apt 221 - 244', '224-A']"
598129220,"['SA', 'Apt 221 - 244', '224-C']"
627995469,"['BS', 'North', '305A-D']"
233941294,"['BS', 'North', '305A-A']"
624159681,"['BS', 'North', '305A-B']"
841904446,"['SA', 'Apt 221 - 244', '230-A']"
819748081,"['MS', 'High Rise', '7201-D']"
494266332,"['MS', 'High Rise', '7201-A']"
991556050,"['MS', 'High Rise', '7201-B']"
436478632,"['BS', 'West', '301B-A']"
724454371,"['SA', 'Apt 277 - 292', '287-A']"
556876019,"['SA', 'Apt 277 - 292', '287-B']"
851624275,"['BS', 'West', '302A-D']"
463767330,"['BS', 'West', '411B-B']"
654013352,"['BS', 'West', '411B-A']"
172336765,"['BS', 'West', '411B-C']"
180272439,"['SA', 'Apt 261 - 276', '271-C']"
666661510,"['SA', 'Apt 261 - 276', '271-A']"
745898400,"['BS', 'West', '210B-C']"
691391491,"['BS', 'West', '210B-A']"
886663842,"['BS', 'West', '210B-B']"
473841916,"['NCA', 'Apt 3822', '87-B']"
681131052,"['BS', 'East', '108-B']"
300305515,"['BS', 'East', '108-A']"
737544377,"['BS', 'East', '108-C']"
114730323,"['BS', 'West', '408B-C']"
461439507,"['BS', 'West', '408B-A']"
668720571,"['BH', nan, '324-A']"
912675600,"['SA', 'Apt 277 - 292', '284-C']"
567318144,"['SA', 'Apt 277 - 292', '284-A']"
855743068,"['SA', 'Apt 277 - 292', '284-B']"
312669093,"['SA', 'Apt 165 - 180', '174-A']"
997072879,"['BS', 'North', '104A-C']"
934218518,"['BS', 'North', '104A-A']"
515330988,"['BS', 'West', '312B-B']"
362104640,"['BS', 'West', '312B-A']"
285422354,"['SA', 'Apt 221 - 244', '237-D']"
803228571,"['SA', 'Apt 221 - 244', '237-A']"
379654239,"['SA', 'Apt 221 - 244', '237-B']"
164758435,"['SA', 'Apt 261 - 276', '269-A']"
297084089,"['SA', 'Apt 261 - 276', '269-B']"
417864489,"['SA', 'Apt 261 - 276', '269-D']"
904936757,"['NCA', 'Apt 3820', '26-B']"
516281691,"['NCA', 'Apt 3820', '26-A']"
370121261,"['NCA', 'Apt 3820', '26-C']"
424545369,"['BS', 'North', '301A-D']"
647429842,"['BS', 'North', '301A-A']"
962027848,"['BS', 'North', '301A-B']"
526684425,"['SA', 'Apt 221 - 244', '240-B']"
189700100,"['SA', 'Apt 221 - 244', '232-D']"
274435996,"['SA', 'Apt 221 - 244', '232-C']"
161309321,"['BS', 'North', '405B-A']"
645746950,"['BS', 'North', '405B-B']"
245176761,"['BS', 'North', '101B-A']"
410368705,"['BS', 'North', '101B-B']"
282145386,"['SA', 'Apt 149 - 164', '153-C']"
988840910,"['SA', 'Apt 149 - 164', '153-A']"
759603112,"['SA', 'Apt 149 - 164', '153-B']"
726301486,"['BS', 'North', '404A-A']"
455083820,"['BS', 'North', '404A-B']"
431850484,"['BS', 'East', '404B-C']"
533856705,"['BS', 'East', '404B-A']"
832808037,"['BS', 'East', '404B-B']"
586363955,"['BS', 'East', '304B-A']"
197413440,"['BS', 'East', '304B-B']"
181514391,"['BS', 'East', '304B-C']"
456583598,"['BS', 'North', '403A-D']"
898137882,"['SA', 'Apt 181 - 196', '181-C']"
595568354,"['BS', 'East', '102A-D']"
450539299,"['NCA', 'Apt 3819', '24-B']"
182473095,"['NCA', 'Apt 3819', '24-A']"
952502481,"['NCA', 'Apt 3819', '24-C']"
723091817,"['BS', 'East', '106B-B']"
319036535,"['BS', 'East', '106B-A']"
135955722,"['BS', 'East', '106B-C']"
122113947,"['BS', 'West', '212A-B']"
765450627,"['BS', 'West', '212A-A']"
213178528,"['SA', 'Apt 197 - 220', '219-D']"
102426551,"['SA', 'Apt 197 - 220', '219-A']"
945144475,"['SA', 'Apt 197 - 220', '219-B']"
431015785,"['BS', 'East', '204A-C']"
778383633,"['BS', 'East', '204A-A']"
263155037,"['BS', 'East', '204A-B']"
395881185,"['BS', 'West', '303B-C']"
191269133,"['BS', 'West', '303B-A']"
956750906,"['BS', 'West', '303B-B']"
585968528,"['BS', 'East', '302B-A']"
485298375,"['BS', 'East', '302B-B']"
931066651,"['BS', 'East', '302B-C']"
609011718,"['BS', 'North', '309A-A']"
472369289,"['BS', 'North', '309A-B']"
584817919,"['BS', 'North', '309A-C']"
539450153,"['SA', 'Apt 221 - 244', '229-B']"
763511205,"['SA', 'Apt 221 - 244', '229-A']"
644093257,"['CS', nan, '3302-C']"
535324862,"['SA', 'Apt 245 - 260', '245-D']"
456395398,"['SA', 'Apt 245 - 260', '245-C']"
403150816,"['BS', 'North', '312-B']"
215442728,"['BS', 'West', '310B-C']"
149194487,"['BS', 'West', '410B-A']"
526567960,"['CS', nan, '3405-E']"
258612705,"['BS', 'West', '206-D']"
302861458,"['BS', 'West', '206-A']"
901840683,"['BS', 'East', '206A-B']"
176515563,"['BS', 'East', '206A-A']"
388100575,"['BS', 'East', '206A-C']"
782730368,"['MZH', nan, '330-A']"
859192170,"['WS', nan, '4401-D']"
325816426,"['BS', 'East', '102B-D']"
329255743,"['BS', 'East', '102B-B']"
481808761,"['BS', 'West', '212B-A']"
731958023,"['BS', 'West', '212B-B']"
300830485,"['BS', 'North', '404B-B']"
570202725,"['BS', 'North', '404B-A']"
211279960,"['BS', 'North', '404B-C']"
762805802,"['BS', 'West', '402B-D']"
232070001,"['BS', 'West', '402B-A']"
433866513,"['BS', 'East', '311A-C']"
471136640,"['BS', 'East', '311A-A']"
616720583,"['BS', 'East', '311A-B']"
688429319,"['SA', 'Apt 197 - 220', '207-A']"
207800780,"['SA', 'Apt 197 - 220', '207-B']"
251554710,"['SA', 'Apt 197 - 220', '207-C']"
836815486,"['BS', 'North', '101A-B']"
689662190,"['BS', 'North', '101A-A']"
978558130,"['BS', 'North', '101A-C']"
159957877,"['BS', 'North', '406B-B']"
547120995,"['BS', 'North', '406B-A']"
889697788,"['BS', 'North', '406B-C']"
933512901,"['SA', 'Apt 261 - 276', '272-C']"
584621022,"['SA', 'Apt 221 - 244', '239-C']"
751309701,"['SA', 'Apt 221 - 244', '239-A']"
283849842,"['BS', 'West', '206-B']"
441167095,"['BS', 'West', '206-C']"
828438935,"['BS', 'East', '302A-A']"
970627708,"['BS', 'East', '302A-B']"
734120546,"['SA', 'Apt 261 - 276', '264-C']"
651239463,"['SA', 'Apt 221 - 244', '231-C']"
871847693,"['SA', 'Apt 221 - 244', '231-D']"
344346844,"['SA', 'Apt 133 - 148', '137-B']"
764466584,"['SA', 'Apt 133 - 148', '137-A']"
785282277,"['SA', 'Apt 245 - 260', '260-A']"
997862055,"['BS', 'North', '310A-B']"
168043821,"['BS', 'West', '411A-B']"
425090552,"['BS', 'West', '411A-A']"
234212223,"['BS', 'East', '201B-D']"
714342369,"['BS', 'East', '201B-A']"
812185484,"['BS', 'East', '201B-B']"
875048129,"['MS', 'Low Rise', '6103-C']"
115211674,"['MZH', nan, '313-B']"
668942312,"['SA', 'Apt 197 - 220', '217-B']"
110805887,"['SA', 'Apt 197 - 220', '217-A']"
841569904,"['BS', 'East', '408-A']"
681781787,"['BS', 'East', '408-B']"
252230520,"['BS', 'East', '408-C']"
986821871,"['NCA', 'Apt 3824', '121-B']"
566551607,"['NCA', 'Apt 3824', '121-A']"
268892639,"['NCA', 'Apt 3824', '121-C']"
550810467,"['SA', 'Apt 165 - 180', '168-C']"
618228528,"['SA', 'Apt 165 - 180', '168-A']"
443880054,"['SA', 'Apt 165 - 180', '168-B']"
338996272,"['BH', nan, '322-B']"
351058258,"['BS', 'West', '304A-A']"
917049371,"['BS', 'West', '304A-B']"
552896046,"['BS', 'West', '304A-C']"
202603155,"['NCA', 'Apt 3822', '87-C']"
552533479,"['NCA', 'Apt 3822', '87-A']"
848895644,"['NCA', 'Apt 3822', '87-D']"
172482738,"['BS', 'East', '406A-C']"
734481596,"['BS', 'East', '406A-D']"
391328636,"['BS', 'East', '211A-B']"
843275608,"['BS', 'East', '211A-A']"
976462462,"['BS', 'East', '211A-C']"
925589613,"['BS', 'East', '106A-A']"
465317264,"['BS', 'East', '106A-B']"
929461492,"['BS', 'East', '106A-C']"
424775036,"['SA', 'Apt 245 - 260', '247-D']"
509767615,"['SA', 'Apt 245 - 260', '247-A']"
432086247,"['BS', 'East', '411A-A']"
111572906,"['BS', 'East', '411A-B']"
575925908,"['BS', 'East', '411A-C']"
987721240,"['BS', 'East', '303B-D']"
917755584,"['BS', 'East', '303B-A']"
382194480,"['BS', 'East', '303B-B']"
740338010,"['BS', 'West', '204A-C']"
445975823,"['BS', 'North', '106B-C']"
144323751,"['SA', 'Apt 181 - 196', '192-D']"
844876315,"['SA', 'Apt 181 - 196', '192-A']"
816038405,"['SA', 'Apt 181 - 196', '192-B']"
152476322,"['MZH', nan, '301-A']"
536180894,"['NCA', 'Apt 3824', '136-C']"
503156341,"['NCA', 'Apt 3824', '136-A']"
826689880,"['NCA', 'Apt 3824', '136-B']"
926239987,"['BS', 'West', '308A-B']"
140833480,"['BS', 'West', '308A-A']"
712728280,"['BS', 'West', '308A-C']"
783435711,"['BS', 'West', '202A-C']"
915448766,"['BS', 'West', '202A-A']"
229410174,"['BS', 'North', '108-D']"
687252631,"['BS', 'North', '108-A']"
958183105,"['BS', 'North', '108-B']"
761013569,"['SA', 'Apt 197 - 220', '209-B']"
643597512,"['SA', 'Apt 197 - 220', '209-A']"
460226334,"['SA', 'Apt 197 - 220', '209-C']"
971498925,"['BS', 'East', '210A-D']"
336290667,"['BS', 'North', '103A-A']"
613793479,"['BS', 'North', '103A-B']"
285353719,"['BS', 'North', '103A-C']"
499078845,"['BS', 'East', '401B-C']"
514307936,"['BS', 'East', '401B-A']"
420165264,"['BS', 'East', '401B-B']"
291817346,"['BS', 'West', '310B-A']"
297127052,"['BS', 'West', '310B-B']"
975173592,"['BS', 'West', '310B-D']"
666745066,"['SA', 'Apt 133 - 148', '141-D']"
805850262,"['SA', 'Apt 133 - 148', '141-A']"
911171944,"['SA', 'Apt 133 - 148', '141-B']"
207018112,"['SA', 'Apt 221 - 244', '233-B']"
359017117,"['SA', 'Apt 221 - 244', '233-A']"
106436137,"['BS', 'North', '201A-B']"
628820890,"['BS', 'North', '201A-A']"
880651188,"['BH', nan, '101-A']"
363008697,"['BS', 'West', '304A-D']"
742310209,"['NCA', 'Apt 3820', '46-B']"
360448597,"['NCA', 'Apt 3820', '46-A']"
675145163,"['NCA', 'Apt 3820', '46-C']"
442531351,"['BS', 'West', '304B-A']"
337834947,"['BS', 'West', '304B-B']"
324421105,"['BS', 'West', '304B-C']"
115099059,"['NCA', 'Apt 3823', '103-D']"
371175427,"['MH', nan, '305-A']"
857902352,"['SA', 'Apt 277 - 292', '280-D']"
829711843,"['SA', 'Apt 277 - 292', '280-A']"
282228232,"['SA', 'Apt 277 - 292', '280-B']"
909613058,"['BS', 'East', '208-A']"
558582663,"['BS', 'East', '208-B']"
240142257,"['BS', 'East', '208-C']"
961514395,"['SA', 'Apt 133 - 148', '139-C']"
667302585,"['BS', 'North', '307A-C']"
457437244,"['BS', 'North', '307A-A']"
683328299,"['BS', 'North', '307A-B']"
244842717,"['SA', 'Apt 149 - 164', '154-B']"
852088234,"['SA', 'Apt 149 - 164', '154-A']"
399591213,"['SA', 'Apt 149 - 164', '154-C']"
727932813,"['BS', 'East', '301B-A']"
817879277,"['BS', 'East', '301B-B']"
171116514,"['BS', 'East', '301B-C']"
755352461,"['SA', 'Apt 197 - 220', '212-D']"
733908427,"['SA', 'Apt 133 - 148', '143-C']"
899529345,"['SA', 'Apt 277 - 292', '291-D']"
640983028,"['SA', 'Apt 277 - 292', '291-A']"
394251083,"['SA', 'Apt 277 - 292', '291-B']"
894059524,"['NCA', 'Apt 3822', '93-C']"
818732667,"['NCA', 'Apt 3822', '93-A']"
707252805,"['SA', 'Apt 277 - 292', '292-C']"
687102729,"['SA', 'Apt 277 - 292', '292-A']"
903165495,"['SA', 'Apt 277 - 292', '292-B']"
755425383,"['SA', 'Apt 197 - 220', '208-B']"
854001857,"['SA', 'Apt 197 - 220', '208-A']"
481401657,"['BS', 'East', '104A-C']"
870247127,"['BS', 'East', '104A-A']"
449606384,"['BS', 'East', '104A-B']"
524039252,"['BS', 'East', '205B-A']"
663872273,"['SA', 'Apt 197 - 220', '212-C']"
568619157,"['SA', 'Apt 197 - 220', '212-A']"
684297164,"['SA', 'Apt 197 - 220', '212-B']"
205724506,"['MS', 'High Rise', '7602-C']"
