RUID,Assigned Rooms
172429847,"['SA', 'Apt 221 - 244', '221-D']"
879220507,"['SA', 'Apt 181 - 196', '191-D']"
169148275,"['SA', 'Apt 181 - 196', '191-A']"
923666995,"['BS', 'East', '107A-A']"
291227259,"['BS', 'East', '107A-B']"
867086657,"['BS', 'East', '107A-C']"
311046755,"['BS', 'North', '108-C']"
163784376,"['BS', 'North', '108-A']"
125541577,"['BS', 'North', '108-B']"
873591164,"['NCA', 'Apt 3823', '114-B']"
948238483,"['NCA', 'Apt 3823', '114-A']"
668497217,"['NCA', 'Apt 3823', '114-C']"
322562737,"['BS', 'North', '406B-B']"
887716940,"['BS', 'North', '406B-A']"
106780436,"['BS', 'North', '406B-C']"
655511745,"['BS', 'North', '112-D']"
845452233,"['BS', 'North', '112-A']"
499489169,"['BS', 'East', '204B-C']"
969032341,"['BS', 'East', '204B-A']"
355178077,"['BS', 'East', '204B-B']"
421462888,"['SA', 'Apt 261 - 276', '274-A']"
122082784,"['SA', 'Apt 261 - 276', '274-B']"
316541638,"['SA', 'Apt 261 - 276', '274-C']"
427707307,"['BS', 'East', '211B-B']"
713693066,"['BS', 'East', '211B-A']"
476551417,"['BS', 'East', '211B-C']"
112859131,"['BS', 'North', '311B-A']"
487325596,"['BS', 'North', '311B-B']"
881126715,"['BS', 'West', '411B-B']"
969925990,"['BS', 'West', '411B-A']"
304214077,"['BS', 'West', '411B-C']"
934961164,"['BS', 'West', '413-C']"
500248201,"['BS', 'West', '413-A']"
288427367,"['BS', 'West', '309B-D']"
846597440,"['SA', 'Apt 221 - 244', '238-B']"
383048890,"['SA', 'Apt 221 - 244', '238-A']"
222891387,"['SA', 'Apt 197 - 220', '214-C']"
314555543,"['SA', 'Apt 197 - 220', '214-A']"
939163899,"['SA', 'Apt 197 - 220', '214-B']"
518881608,"['BS', 'North', '206B-A']"
483955748,"['BS', 'North', '206B-B']"
757217699,"['BS', 'North', '206B-C']"
183262783,"['BS', 'East', '104B-A']"
366749696,"['BS', 'East', '104B-B']"
327683351,"['BS', 'East', '104B-C']"
610183216,"['BS', 'North', '403A-B']"
537527945,"['BS', 'North', '403A-A']"
803087284,"['BS', 'North', '403A-C']"
192629323,"['BS', 'East', '201B-D']"
135842891,"['BS', 'East', '201B-A']"
500676165,"['SA', 'Apt 165 - 180', '165-C']"
892853148,"['SA', 'Apt 165 - 180', '165-A']"
555117496,"['SA', 'Apt 165 - 180', '165-B']"
117719443,"['SA', 'Apt 181 - 196', '184-A']"
831510499,"['BS', 'East', '102B-C']"
687063688,"['BS', 'East', '102B-A']"
470088393,"['BS', 'East', '102B-B']"
245448939,"['BS', 'East', '207B-C']"
573683323,"['SA', 'Apt 277 - 292', '277-B']"
582447226,"['SA', 'Apt 277 - 292', '277-A']"
826100080,"['SA', 'Apt 277 - 292', '277-C']"
462675756,"['BS', 'West', '412B-B']"
784874186,"['BS', 'West', '412B-A']"
859955714,"['BS', 'West', '412B-C']"
320483532,"['SA', 'Apt 277 - 292', '280-D']"
342842975,"['SA', 'Apt 277 - 292', '280-A']"
930656588,"['SA', 'Apt 277 - 292', '280-B']"
338465166,"['SA', 'Apt 165 - 180', '173-A']"
571221085,"['SA', 'Apt 165 - 180', '173-B']"
992256043,"['SA', 'Apt 165 - 180', '173-C']"
369524970,"['SA', 'Apt 221 - 244', '231-D']"
179993705,"['SA', 'Apt 221 - 244', '231-A']"
698550262,"['SA', 'Apt 149 - 164', '153-B']"
347082973,"['SA', 'Apt 149 - 164', '153-A']"
725108310,"['SA', 'Apt 149 - 164', '153-C']"
436478632,"['SA', 'Apt 197 - 220', '210-A']"
736730773,"['SA', 'Apt 197 - 220', '206-A']"
285144094,"['SA', 'Apt 197 - 220', '206-B']"
283335818,"['SA', 'Apt 197 - 220', '206-C']"
627995469,"['BS', 'East', '105B-C']"
233941294,"['BS', 'East', '105B-A']"
624159681,"['BS', 'East', '105B-B']"
180272439,"['BS', 'West', '401B-D']"
666661510,"['BS', 'West', '401B-A']"
890745606,"['MZH', nan, '204-A']"
851624275,"['BS', 'East', '207B-B']"
832688353,"['BS', 'East', '207B-A']"
386524747,"['SA', 'Apt 261 - 276', '265-D']"
901768088,"['SA', 'Apt 261 - 276', '265-A']"
896429588,"['SA', 'Apt 261 - 276', '265-B']"
797543282,"['SA', 'Apt 197 - 220', '207-C']"
562751055,"['WS', nan, '4304-E']"
118442075,"['BS', 'North', '111A-B']"
245176761,"['SA', 'Apt 277 - 292', '288-D']"
410368705,"['SA', 'Apt 277 - 292', '288-A']"
515330988,"['BS', 'East', '311B-A']"
362104640,"['BS', 'East', '311B-B']"
792777649,"['SA', 'Apt 181 - 196', '181-D']"
268448390,"['SA', 'Apt 181 - 196', '181-A']"
949797271,"['BS', 'North', '209A-A']"
697932565,"['SA', 'Apt 221 - 244', '222-D']"
803943569,"['SA', 'Apt 221 - 244', '222-A']"
746331712,"['SA', 'Apt 221 - 244', '222-B']"
668720571,"['BS', 'East', '101B-A']"
189700100,"['BS', 'North', '210A-D']"
274435996,"['BS', 'North', '210A-A']"
416426854,"['BS', 'West', '402A-B']"
944101848,"['BS', 'West', '402A-A']"
479444544,"['BS', 'West', '402A-C']"
100967070,"['SA', 'Apt 197 - 220', '209-B']"
904936757,"['NCA', 'Apt 3819', '1-D']"
516281691,"['NCA', 'Apt 3819', '1-A']"
370121261,"['NCA', 'Apt 3819', '1-B']"
110585324,"['BS', 'North', '307B-A']"
906034388,"['BS', 'North', '307B-B']"
133574840,"['SA', 'Apt 261 - 276', '264-B']"
515648368,"['SA', 'Apt 261 - 276', '264-A']"
395881185,"['BS', 'West', '208A-C']"
191269133,"['BS', 'West', '208A-A']"
956750906,"['BS', 'West', '208A-B']"
300842884,"['SA', 'Apt 133 - 148', '133-D']"
778829888,"['SA', 'Apt 133 - 148', '133-A']"
578361990,"['SA', 'Apt 133 - 148', '133-B']"
213178528,"['RA', 'Apt 3842', '169-C']"
102426551,"['RA', 'Apt 3842', '169-A']"
945144475,"['RA', 'Apt 3842', '169-B']"
206443565,"['BS', 'North', '411B-D']"
515256828,"['BS', 'North', '411B-A']"
357099246,"['BS', 'North', '411B-B']"
997072879,"['BS', 'North', '111B-B']"
934218518,"['BS', 'North', '111B-A']"
882105479,"['SA', 'Apt 221 - 244', '221-C']"
498936595,"['BS', 'West', '201A-C']"
642142382,"['BS', 'West', '201A-A']"
541350357,"['BS', 'West', '201A-B']"
796806564,"['MS', 'Low Rise', '6302-C']"
303158047,"['MS', 'Low Rise', '6302-A']"
761460177,"['MS', 'Low Rise', '6302-B']"
681131052,"['BS', 'East', '302B-D']"
300305515,"['BS', 'East', '302B-A']"
737544377,"['BS', 'East', '302B-B']"
431850484,"['BS', 'West', '406-C']"
533856705,"['BS', 'West', '406-A']"
832808037,"['BS', 'West', '406-B']"
170040959,"['BS', 'North', '207A-C']"
352913141,"['BS', 'North', '207A-A']"
302767160,"['SA', 'Apt 165 - 180', '169-A']"
826895646,"['SA', 'Apt 165 - 180', '169-B']"
912675600,"['AH', nan, '315-A']"
595568354,"['BS', 'North', '301B-C']"
916091970,"['SA', 'Apt 277 - 292', '277-D']"
388686618,"['SA', 'Apt 261 - 276', '268-D']"
388250471,"['SA', 'Apt 261 - 276', '268-A']"
451275328,"['SA', 'Apt 261 - 276', '268-B']"
884856753,"['BS', 'East', '312-A']"
424545369,"['BS', 'East', '111B-D']"
647429842,"['BS', 'East', '111B-A']"
962027848,"['BS', 'East', '111B-B']"
286679248,"['SA', 'Apt 261 - 276', '272-C']"
406315187,"['SA', 'Apt 261 - 276', '272-A']"
832015925,"['MRS', nan, '4406-E']"
898137882,"['SA', 'Apt 261 - 276', '261-A']"
706207019,"['BS', 'East', '205B-A']"
378427340,"['SA', 'Apt 221 - 244', '223-A']"
786574426,"['BS', 'West', '203A-C']"
344641763,"['BS', 'West', '203A-A']"
267655387,"['BS', 'West', '203A-B']"
114730323,"['BS', 'North', '110A-C']"
461439507,"['BS', 'North', '110A-A']"
164758435,"['SA', 'Apt 165 - 180', '177-B']"
297084089,"['SA', 'Apt 165 - 180', '177-A']"
417864489,"['SA', 'Apt 165 - 180', '177-C']"
723055877,"['SA', 'Apt 181 - 196', '183-B']"
186706365,"['NCA', 'Apt 3823', '119-B']"
217214658,"['NCA', 'Apt 3823', '119-A']"
876568302,"['NCA', 'Apt 3823', '119-C']"
745898400,"['BS', 'West', '310B-D']"
691391491,"['BS', 'West', '310B-A']"
886663842,"['BS', 'West', '310B-B']"
841904446,"['MS', 'High Rise', '7603-C']"
601928903,"['BS', 'West', '206-D']"
191607445,"['BS', 'West', '206-A']"
211972183,"['BS', 'West', '206-B']"
406745437,"['BS', 'West', '203B-A']"
989516453,"['BS', 'West', '203B-B']"
463767330,"['BS', 'West', '305A-C']"
439431871,"['BS', 'West', '310A-D']"
146487297,"['BS', 'West', '310A-A']"
216408127,"['BS', 'West', '310A-B']"
431015785,"['BS', 'North', '109A-B']"
778383633,"['BS', 'North', '109A-A']"
263155037,"['BS', 'North', '109A-C']"
817682018,"['SA', 'Apt 245 - 260', '251-A']"
550479813,"['SA', 'Apt 245 - 260', '251-B']"
983838713,"['SA', 'Apt 245 - 260', '251-C']"
819748081,"['MRS', nan, '4102-B']"
312669093,"['TS', nan, '4306-D']"
953891067,"['SA', 'Apt 261 - 276', '264-C']"
741271191,"['SA', 'Apt 261 - 276', '264-D']"
667017903,"['BS', 'East', '206B-D']"
456583598,"['BS', 'West', '209A-A']"
738802738,"['BS', 'West', '209A-B']"
344473633,"['SA', 'Apt 197 - 220', '209-A']"
565115391,"['SA', 'Apt 197 - 220', '209-C']"
555747424,"['SA', 'Apt 197 - 220', '209-D']"
142139762,"['BS', 'West', '303B-B']"
730984860,"['BS', 'West', '303B-A']"
473841916,"['SA', 'Apt 277 - 292', '290-C']"
723091817,"['BS', 'North', '201A-B']"
319036535,"['BS', 'North', '201A-A']"
135955722,"['BS', 'North', '201A-C']"
515993453,"['BS', 'West', '412A-A']"
706974361,"['BS', 'North', '411A-A']"
486786865,"['BS', 'North', '411A-B']"
601237594,"['BS', 'North', '411A-C']"
177484257,"['SA', 'Apt 181 - 196', '187-A']"
860024630,"['BS', 'East', '211A-C']"
345681328,"['BS', 'East', '211A-A']"
415954148,"['BS', 'East', '211A-B']"
282145386,"['SA', 'Apt 165 - 180', '180-C']"
988840910,"['SA', 'Apt 165 - 180', '180-A']"
759603112,"['SA', 'Apt 165 - 180', '180-B']"
492248445,"['BS', 'West', '211A-A']"
406534581,"['BS', 'West', '211A-B']"
209352492,"['NCA', 'Apt 3824', '135-D']"
688137009,"['NCA', 'Apt 3824', '135-A']"
481332853,"['NCA', 'Apt 3824', '135-B']"
453505538,"['BS', 'West', '313-C']"
262808670,"['BS', 'West', '313-A']"
161309321,"['BS', 'North', '105A-B']"
645746950,"['BS', 'North', '105A-A']"
526684425,"['SA', 'Apt 133 - 148', '144-C']"
285422354,"['SA', 'Apt 261 - 276', '262-D']"
803228571,"['SA', 'Apt 261 - 276', '262-A']"
379654239,"['SA', 'Apt 261 - 276', '262-B']"
745805171,"['BS', 'North', '408-B']"
917712975,"['BS', 'North', '408-C']"
952139753,"['BS', 'West', '404B-B']"
713551261,"['BS', 'West', '404B-A']"
262618975,"['BS', 'West', '307B-D']"
796482662,"['BS', 'West', '307B-A']"
613412016,"['BS', 'West', '307B-B']"
438472901,"['BS', 'North', '307B-D']"
370053371,"['BS', 'North', '307B-C']"
903907701,"['SA', 'Apt 149 - 164', '164-C']"
627614620,"['SA', 'Apt 149 - 164', '164-A']"
516473350,"['SA', 'Apt 149 - 164', '164-B']"
610805192,"['SA', 'Apt 133 - 148', '141-D']"
322943535,"['SA', 'Apt 133 - 148', '141-A']"
598129220,"['SA', 'Apt 133 - 148', '141-B']"
944823081,"['BS', 'West', '405A-D']"
145076558,"['BS', 'West', '405A-A']"
565003158,"['BS', 'West', '405A-B']"
616274097,"['BS', 'East', '205B-C']"
194420592,"['SA', 'Apt 197 - 220', '219-B']"
378383800,"['SA', 'Apt 197 - 220', '219-A']"
672200995,"['SA', 'Apt 197 - 220', '219-C']"
116909959,"['BS', 'North', '409A-C']"
681359606,"['SA', 'Apt 245 - 260', '252-A']"
486275157,"['SA', 'Apt 245 - 260', '252-B']"
586363955,"['BS', 'West', '409A-A']"
197413440,"['BS', 'West', '409A-B']"
181514391,"['BS', 'West', '409A-C']"
340648202,"['BS', 'North', '103A-C']"
538727156,"['BS', 'North', '103A-A']"
850364409,"['BS', 'North', '103A-B']"
450539299,"['SA', 'Apt 149 - 164', '163-D']"
182473095,"['SA', 'Apt 149 - 164', '163-A']"
952502481,"['SA', 'Apt 149 - 164', '163-B']"
726301486,"['BS', 'North', '109B-B']"
455083820,"['BS', 'North', '109B-A']"
274363708,"['BS', 'North', '107A-C']"
883459565,"['BS', 'North', '202A-B']"
327230181,"['SA', 'Apt 197 - 220', '202-C']"
814759478,"['SA', 'Apt 197 - 220', '202-A']"
474259550,"['NCA', 'Apt 3823', '102-C']"
558892882,"['NCA', 'Apt 3823', '102-A']"
457909682,"['NCA', 'Apt 3823', '102-B']"
905734673,"['SA', 'Apt 277 - 292', '284-B']"
478481550,"['BS', 'North', '101A-C']"
764764017,"['BS', 'North', '101A-A']"
241830555,"['BS', 'North', '101A-B']"
724454371,"['RA', 'Apt 3842', '175-D']"
556876019,"['RA', 'Apt 3842', '175-A']"
188713074,"['SA', 'Apt 245 - 260', '257-C']"
281783593,"['SA', 'Apt 245 - 260', '257-A']"
720078891,"['SA', 'Apt 245 - 260', '257-B']"
977251658,"['SA', 'Apt 197 - 220', '200-B']"
127511254,"['SA', 'Apt 197 - 220', '200-A']"
641526837,"['SA', 'Apt 197 - 220', '200-C']"
672388899,"['SA', 'Apt 277 - 292', '288-B']"
681972680,"['SA', 'Apt 277 - 292', '288-C']"
679617778,"['SA', 'Apt 149 - 164', '149-D']"
591643274,"['BS', 'North', '204A-C']"
201968457,"['BS', 'North', '204A-A']"
655333454,"['BS', 'North', '204A-B']"
122113947,"['SA', 'Apt 197 - 220', '211-D']"
765450627,"['SA', 'Apt 197 - 220', '211-A']"
153822188,"['SA', 'Apt 221 - 244', '234-D']"
910020139,"['SA', 'Apt 165 - 180', '175-A']"
791346929,"['SA', 'Apt 165 - 180', '175-B']"
133402355,"['SA', 'Apt 165 - 180', '175-C']"
742310209,"['NCA', 'Apt 3824', '124-B']"
360448597,"['NCA', 'Apt 3824', '124-A']"
675145163,"['NCA', 'Apt 3824', '124-C']"
666745066,"['BS', 'East', '105A-A']"
805850262,"['BS', 'East', '105A-B']"
911171944,"['BS', 'East', '105A-C']"
235951488,"['BS', 'West', '408A-C']"
146737893,"['SA', 'Apt 197 - 220', '210-D']"
179888280,"['SA', 'Apt 197 - 220', '210-B']"
860817297,"['SA', 'Apt 197 - 220', '210-C']"
433866513,"['BS', 'North', '303B-B']"
471136640,"['BS', 'North', '303B-A']"
616720583,"['BS', 'North', '303B-C']"
392103616,"['BS', 'North', '302B-B']"
334779318,"['BS', 'North', '302B-A']"
550810467,"['BS', 'North', '209A-C']"
618228528,"['BS', 'North', '209A-B']"
443880054,"['BS', 'North', '209A-D']"
202603155,"['BH', nan, '204-A']"
900398857,"['BS', 'West', '403B-D']"
187559244,"['BS', 'West', '403B-A']"
198851720,"['BS', 'East', '210A-B']"
602122086,"['BS', 'East', '210A-A']"
207018112,"['BS', 'North', '307A-D']"
359017117,"['BS', 'North', '307A-A']"
734120546,"['SA', 'Apt 245 - 260', '255-D']"
609011718,"['SA', 'Apt 197 - 220', '198-B']"
472369289,"['SA', 'Apt 197 - 220', '198-A']"
584817919,"['SA', 'Apt 197 - 220', '198-C']"
490518285,"['SA', 'Apt 133 - 148', '140-B']"
402313767,"['SA', 'Apt 133 - 148', '140-A']"
668942312,"['SA', 'Apt 245 - 260', '249-A']"
110805887,"['SA', 'Apt 245 - 260', '249-B']"
568305966,"['BS', 'North', '107A-D']"
951037259,"['BS', 'North', '107A-A']"
593232503,"['BS', 'North', '107A-B']"
536180894,"['NCA', 'Apt 3821', '69-A']"
503156341,"['NCA', 'Apt 3821', '69-B']"
826689880,"['NCA', 'Apt 3821', '69-C']"
925589613,"['BS', 'East', '410A-C']"
465317264,"['BS', 'East', '410A-A']"
929461492,"['BS', 'East', '410A-B']"
866470954,"['SA', 'Apt 181 - 196', '195-B']"
539450153,"['BS', 'East', '403A-B']"
763511205,"['BS', 'East', '403A-A']"
445975823,"['SA', 'Apt 165 - 180', '171-B']"
828438935,"['SA', 'Apt 181 - 196', '193-B']"
970627708,"['SA', 'Apt 181 - 196', '193-D']"
234212223,"['BS', 'East', '107B-C']"
714342369,"['BS', 'East', '107B-A']"
812185484,"['BS', 'East', '107B-B']"
783435711,"['SA', 'Apt 245 - 260', '256-D']"
915448766,"['SA', 'Apt 245 - 260', '256-A']"
755352461,"['SA', 'Apt 261 - 276', '263-C']"
159957877,"['SA', 'Apt 165 - 180', '172-B']"
547120995,"['SA', 'Apt 165 - 180', '172-A']"
889697788,"['SA', 'Apt 165 - 180', '172-C']"
215442728,"['SA', 'Apt 181 - 196', '194-C']"
644093257,"['RA', 'Apt 3839', '224-A']"
210452655,"['RA', 'Apt 3839', '224-B']"
484645460,"['RA', 'Apt 3839', '224-C']"
529995093,"['MS', 'High Rise', '7202-D']"
283849842,"['BS', 'West', '304A-C']"
441167095,"['BS', 'West', '304A-A']"
986821871,"['NCA', 'Apt 3821', '71-A']"
566551607,"['NCA', 'Apt 3821', '71-B']"
268892639,"['NCA', 'Apt 3821', '71-C']"
524039252,"['BS', 'East', '402A-D']"
393852617,"['BS', 'West', '201B-A']"
321971344,"['BS', 'West', '201B-B']"
168043821,"['BS', 'East', '208-A']"
425090552,"['BS', 'East', '208-B']"
224450342,"['BS', 'East', '406A-B']"
499346229,"['BS', 'East', '406A-A']"
603032001,"['BS', 'East', '406A-C']"
889492251,"['BS', 'North', '210B-B']"
130899607,"['BS', 'West', '209A-D']"
416237762,"['SA', 'Apt 245 - 260', '255-C']"
275268437,"['SA', 'Apt 245 - 260', '255-A']"
231144259,"['SA', 'Apt 245 - 260', '255-B']"
123643526,"['BH', nan, '222-B']"
205724506,"['NCA', 'Apt 3825', '154-A']"
800831739,"['NCA', 'Apt 3825', '154-B']"
350097320,"['NCA', 'Apt 3825', '154-C']"
300830485,"['BS', 'West', '202A-C']"
570202725,"['BS', 'West', '202A-A']"
211279960,"['BS', 'West', '202A-B']"
518689199,"['BS', 'West', '409A-D']"
889955510,"['NCA', 'Apt 3822', '84-C']"
106812310,"['NCA', 'Apt 3822', '84-A']"
432086247,"['SA', 'Apt 133 - 148', '142-C']"
111572906,"['SA', 'Apt 133 - 148', '142-A']"
575925908,"['SA', 'Apt 133 - 148', '142-B']"
262723707,"['BS', 'East', '311A-D']"
906647955,"['SA', 'Apt 197 - 220', '208-D']"
808129319,"['SA', 'Apt 197 - 220', '208-A']"
880651188,"['NCA', 'Apt 3824', '141-C']"
344328318,"['NCA', 'Apt 3824', '141-A']"
716497175,"['NCA', 'Apt 3824', '141-B']"
836815486,"['BS', 'East', '410B-A']"
689662190,"['BS', 'East', '410B-B']"
978558130,"['BS', 'East', '410B-C']"
442531351,"['BS', 'East', '303B-B']"
337834947,"['BS', 'East', '303B-A']"
324421105,"['BS', 'East', '303B-C']"
363008697,"['BS', 'West', '203B-C']"
163652357,"['BS', 'West', '203B-D']"
229410174,"['BS', 'East', '402B-C']"
687252631,"['BS', 'East', '402B-A']"
958183105,"['BS', 'East', '402B-B']"
649505149,"['BS', 'East', '104A-C']"
347941551,"['BS', 'East', '104A-A']"
277060168,"['BS', 'East', '104A-B']"
841569904,"['BS', 'North', '401A-C']"
681781787,"['BS', 'North', '401A-A']"
252230520,"['BS', 'North', '401A-B']"
727932813,"['BS', 'North', '111A-D']"
817879277,"['BS', 'North', '111A-A']"
171116514,"['BS', 'North', '111A-C']"
760785985,"['BS', 'North', '107B-A']"
149194487,"['BS', 'West', '311B-D']"
688429319,"['SA', 'Apt 181 - 196', '190-D']"
207800780,"['SA', 'Apt 181 - 196', '190-A']"
251554710,"['SA', 'Apt 181 - 196', '190-B']"
325816426,"['SA', 'Apt 197 - 220', '215-A']"
329255743,"['SA', 'Apt 197 - 220', '215-B']"
448944968,"['SA', 'Apt 197 - 220', '215-C']"
926239987,"['SA', 'Apt 133 - 148', '143-A']"
140833480,"['SA', 'Apt 133 - 148', '143-B']"
712728280,"['SA', 'Apt 133 - 148', '143-C']"
987721240,"['BS', 'West', '407B-B']"
917755584,"['BS', 'West', '407B-A']"
382194480,"['BS', 'West', '407B-C']"
761013569,"['SA', 'Apt 149 - 164', '161-C']"
643597512,"['SA', 'Apt 149 - 164', '161-A']"
460226334,"['SA', 'Apt 149 - 164', '161-B']"
673586289,"['BS', 'North', '403B-A']"
798214721,"['NCA', 'Apt 3825', '159-A']"
147801166,"['NCA', 'Apt 3825', '159-B']"
603075549,"['NCA', 'Apt 3825', '159-C']"
894059524,"['MS', 'High Rise', '7001-E']"
818732667,"['MS', 'High Rise', '7001-A']"
755425383,"['BS', 'North', '207B-A']"
854001857,"['BS', 'North', '207B-B']"
351058258,"['BS', 'East', '202B-C']"
917049371,"['BS', 'East', '202B-A']"
552896046,"['BS', 'East', '202B-B']"
762805802,"['SA', 'Apt 221 - 244', '224-B']"
232070001,"['SA', 'Apt 221 - 244', '224-A']"
404103070,"['BS', 'North', '305A-B']"
158323028,"['BS', 'North', '305A-A']"
830446941,"['BS', 'North', '305A-C']"
344346844,"['BS', 'West', '408B-A']"
764466584,"['BS', 'West', '408B-B']"
859192170,"['JS', nan, '4305-E']"
481808761,"['BS', 'North', '209B-D']"
731958023,"['BS', 'North', '209B-A']"
115211674,"['NCA', 'Apt 3820', '27-C']"
262839771,"['NCA', 'Apt 3820', '27-A']"
748855425,"['NCA', 'Apt 3820', '27-B']"
371175427,"['AH', nan, '218-B']"
933512901,"['SA', 'Apt 133 - 148', '134-B']"
317594570,"['NCA', 'Apt 3824', '136-D']"
895927948,"['BS', 'West', '312B-C']"
790190627,"['BS', 'West', '312B-A']"
928795114,"['BS', 'West', '312B-B']"
584621022,"['SA', 'Apt 181 - 196', '185-C']"
751309701,"['SA', 'Apt 181 - 196', '185-A']"
258612705,"['BS', 'East', '206A-D']"
302861458,"['BS', 'East', '206A-A']"
106436137,"['BS', 'North', '412-C']"
628820890,"['BS', 'North', '412-A']"
115099059,"['NCA', 'Apt 3824', '134-D']"
740338010,"['BS', 'East', '110A-B']"
749401890,"['BS', 'East', '110A-A']"
347098485,"['BS', 'East', '110A-C']"
901840683,"['BS', 'West', '209B-B']"
176515563,"['BS', 'West', '209B-A']"
388100575,"['BS', 'West', '209B-C']"
514531092,"['BS', 'East', '411B-C']"
345384329,"['BS', 'East', '411B-A']"
978660341,"['BS', 'East', '411B-B']"
353271159,"['BS', 'North', '304A-C']"
