RUID,Assigned Rooms
294653371,"['SA', 'Apt 149 - 164', '157-C']"
139335352,"['SA', 'Apt 149 - 164', '157-D']"
118395035,"['SA', 'Apt 149 - 164', '158-A']"
884477033,"['SA', 'Apt 149 - 164', '158-B']"
924552238,"['SA', 'Apt 149 - 164', '158-C']"
743926919,"['SA', 'Apt 149 - 164', '158-D']"
414799907,"['AH', nan, '211-A']"
385152361,"['AH', nan, '212-A']"
272852563,"['BS', 'West', '210B-A']"
416331507,"['BS', 'West', '210B-B']"
881010624,"['BS', 'West', '210B-C']"
758701139,"['SA', 'Apt 149 - 164', '159-A']"
617758162,"['SA', 'Apt 149 - 164', '159-B']"
456131248,"['SA', 'Apt 149 - 164', '159-C']"
293949758,"['SA', 'Apt 149 - 164', '159-D']"
501018462,"['BS', 'West', '210B-D']"
524510518,"['AH', nan, '213-A']"
218978006,"['BS', 'West', '211A-A']"
615406338,"['BS', 'West', '211A-B']"
397363363,"['BS', 'West', '211A-C']"
722871966,"['SA', 'Apt 149 - 164', '160-A']"
125024953,"['SA', 'Apt 149 - 164', '160-B']"
399136556,"['SA', 'Apt 149 - 164', '160-C']"
754337950,"['AH', nan, '214-A']"
570558252,"['SA', 'Apt 149 - 164', '160-D']"
630823011,"['SA', 'Apt 149 - 164', '161-A']"
136510099,"['SA', 'Apt 149 - 164', '161-B']"
499371607,"['SA', 'Apt 149 - 164', '161-C']"
826635682,"['SA', 'Apt 149 - 164', '161-D']"
672481774,"['BS', 'West', '211A-D']"
693423974,"['BS', 'West', '211B-A']"
146201673,"['AH', nan, '215-A']"
801334382,"['AH', nan, '216-A']"
176192101,"['AH', nan, '217-A']"
829922523,"['BS', 'West', '211B-B']"
318064950,"['BS', 'West', '211B-C']"
506829005,"['SA', 'Apt 149 - 164', '162-A']"
555062935,"['SA', 'Apt 149 - 164', '162-B']"
294888788,"['SA', 'Apt 149 - 164', '162-C']"
322756208,"['BS', 'West', '211B-D']"
199040425,"['BS', 'West', '212A-A']"
239978274,"['BS', 'West', '212A-B']"
593386504,"['SA', 'Apt 149 - 164', '162-D']"
217646579,"['BS', 'West', '212A-C']"
985563551,"['SA', 'Apt 149 - 164', '163-A']"
355989517,"['SA', 'Apt 149 - 164', '163-B']"
161272609,"['SA', 'Apt 149 - 164', '163-C']"
935327245,"['SA', 'Apt 149 - 164', '163-D']"
849566613,"['SA', 'Apt 149 - 164', '164-A']"
962475014,"['SA', 'Apt 149 - 164', '164-B']"
216339215,"['BS', 'West', '212A-D']"
719583444,"['AH', nan, '218-A']"
324418033,"['BS', 'West', '212B-A']"
774703218,"['BS', 'West', '212B-B']"
251388255,"['AH', nan, '218-B']"
228255825,"['SA', 'Apt 149 - 164', '164-C']"
537407684,"['SA', 'Apt 149 - 164', '164-D']"
898020175,"['SA', 'Apt 165 - 180', '165-A']"
403429268,"['SA', 'Apt 165 - 180', '165-B']"
210531978,"['BS', 'West', '212B-C']"
579458253,"['BS', 'West', '212B-D']"
456856068,"['SA', 'Apt 165 - 180', '165-C']"
392274484,"['SA', 'Apt 165 - 180', '165-D']"
504044209,"['AH', nan, '219-A']"
425049319,"['SA', 'Apt 165 - 180', '166-A']"
810792981,"['SA', 'Apt 165 - 180', '166-B']"
649780190,"['SA', 'Apt 165 - 180', '166-C']"
966824404,"['AH', nan, '219-B']"
624445099,"['SA', 'Apt 165 - 180', '166-D']"
690739471,"['SA', 'Apt 165 - 180', '167-A']"
350377708,"['SA', 'Apt 165 - 180', '167-B']"
725611979,"['SA', 'Apt 165 - 180', '167-C']"
461036961,"['SA', 'Apt 165 - 180', '167-D']"
387703520,"['BS', 'West', '213-A']"
802500076,"['BS', 'West', '213-B']"
822412687,"['BS', 'West', '213-C']"
239604896,"['BS', 'West', '213-D']"
779941164,"['SA', 'Apt 165 - 180', '168-A']"
663733156,"['SA', 'Apt 165 - 180', '168-B']"
409552265,"['SA', 'Apt 165 - 180', '168-C']"
371032410,"['SA', 'Apt 165 - 180', '168-D']"
545611698,"['SA', 'Apt 165 - 180', '169-A']"
744357261,"['SA', 'Apt 165 - 180', '169-B']"
511630942,"['SA', 'Apt 165 - 180', '169-C']"
886868976,"['SA', 'Apt 165 - 180', '169-D']"
711333981,"['SA', 'Apt 165 - 180', '170-A']"
497954559,"['SA', 'Apt 165 - 180', '170-B']"
786436991,"['SA', 'Apt 165 - 180', '170-C']"
921850324,"['SA', 'Apt 165 - 180', '170-D']"
143470505,"['AH', nan, '220-A']"
580810313,"['BS', 'West', '301A-A']"
255879525,"['BS', 'West', '301A-B']"
186440668,"['BS', 'West', '301A-C']"
953861606,"['SA', 'Apt 165 - 180', '171-A']"
481704624,"['SA', 'Apt 165 - 180', '171-B']"
952570393,"['SA', 'Apt 165 - 180', '171-C']"
826943879,"['SA', 'Apt 165 - 180', '171-D']"
834427692,"['SA', 'Apt 165 - 180', '172-A']"
120258667,"['SA', 'Apt 165 - 180', '172-B']"
687906641,"['AH', nan, '220-B']"
370279797,"['AH', nan, '221-A']"
871517055,"['SA', 'Apt 165 - 180', '172-C']"
178373961,"['SA', 'Apt 165 - 180', '172-D']"
404783945,"['BS', 'West', '301A-D']"
979154090,"['AH', nan, '221-B']"
492530871,"['BS', 'West', '301B-A']"
422935203,"['SA', 'Apt 165 - 180', '173-A']"
897183618,"['SA', 'Apt 165 - 180', '173-B']"
681520688,"['SA', 'Apt 165 - 180', '173-C']"
390126186,"['SA', 'Apt 165 - 180', '173-D']"
120764310,"['BS', 'West', '301B-B']"
308347153,"['BS', 'West', '301B-C']"
330126607,"['BS', 'West', '301B-D']"
657824192,"['BS', 'West', '302A-A']"
606926510,"['BS', 'West', '302A-B']"
821768490,"['BS', 'West', '302A-C']"
872519266,"['SA', 'Apt 165 - 180', '174-A']"
982211901,"['SA', 'Apt 165 - 180', '174-B']"
309915669,"['SA', 'Apt 165 - 180', '174-C']"
364164590,"['SA', 'Apt 165 - 180', '174-D']"
331301633,"['SA', 'Apt 165 - 180', '175-A']"
411626539,"['SA', 'Apt 165 - 180', '175-B']"
787689812,"['SA', 'Apt 165 - 180', '175-C']"
903239111,"['SA', 'Apt 165 - 180', '175-D']"
688131998,"['AH', nan, '222-A']"
894369625,"['AH', nan, '222-B']"
404132341,"['SA', 'Apt 165 - 180', '176-A']"
883053469,"['SA', 'Apt 165 - 180', '176-B']"
175748512,"['SA', 'Apt 165 - 180', '176-C']"
937541281,"['SA', 'Apt 165 - 180', '176-D']"
220677145,"['SA', 'Apt 165 - 180', '177-A']"
952542679,"['SA', 'Apt 165 - 180', '177-B']"
690231685,"['SA', 'Apt 165 - 180', '177-C']"
532850723,"['SA', 'Apt 165 - 180', '177-D']"
341676823,"['BS', 'West', '302A-D']"
279155414,"['SA', 'Apt 165 - 180', '178-A']"
196842628,"['SA', 'Apt 165 - 180', '178-B']"
162655024,"['AH', nan, '223-A']"
271142225,"['AH', nan, '223-B']"
842781593,"['AH', nan, '224-A']"
921219547,"['SA', 'Apt 165 - 180', '178-C']"
108847488,"['SA', 'Apt 165 - 180', '178-D']"
258774962,"['SA', 'Apt 165 - 180', '179-A']"
527316390,"['SA', 'Apt 165 - 180', '179-B']"
387607677,"['AH', nan, '224-B']"
475668286,"['SA', 'Apt 165 - 180', '179-C']"
884621327,"['SA', 'Apt 165 - 180', '179-D']"
390557915,"['AH', nan, '225-A']"
453606460,"['SA', 'Apt 165 - 180', '180-A']"
791538197,"['SA', 'Apt 165 - 180', '180-B']"
476988447,"['SA', 'Apt 165 - 180', '180-C']"
830992886,"['SA', 'Apt 165 - 180', '180-D']"
452113684,"['SA', 'Apt 181 - 196', '181-A']"
842895323,"['AH', nan, '225-B']"
241732700,"['AH', nan, '226-A']"
230972311,"['SA', 'Apt 181 - 196', '181-B']"
849602917,"['SA', 'Apt 181 - 196', '181-C']"
674662268,"['SA', 'Apt 181 - 196', '181-D']"
968623342,"['AH', nan, '226-B']"
631871578,"['SA', 'Apt 181 - 196', '182-A']"
206500855,"['SA', 'Apt 181 - 196', '182-B']"
831776779,"['SA', 'Apt 181 - 196', '182-C']"
672096716,"['BS', 'West', '302B-A']"
846875439,"['BS', 'West', '302B-B']"
934504391,"['BS', 'West', '302B-C']"
735489895,"['SA', 'Apt 181 - 196', '182-D']"
220815256,"['SA', 'Apt 181 - 196', '183-A']"
198354464,"['SA', 'Apt 181 - 196', '183-B']"
243553815,"['SA', 'Apt 181 - 196', '183-C']"
103279700,"['SA', 'Apt 181 - 196', '183-D']"
977522906,"['BS', 'West', '302B-D']"
635712485,"['BS', 'West', '303A-A']"
351342283,"['BS', 'West', '303A-B']"
764341646,"['BS', 'West', '303A-C']"
830578029,"['AH', nan, '227-A']"
545634234,"['SA', 'Apt 181 - 196', '184-A']"
796933005,"['SA', 'Apt 181 - 196', '184-B']"
931090335,"['AH', nan, '227-B']"
776731345,"['BS', 'West', '303A-D']"
826944304,"['BS', 'West', '303B-A']"
960027453,"['BS', 'West', '303B-B']"
578128972,"['BS', 'West', '303B-C']"
500950555,"['SA', 'Apt 181 - 196', '184-C']"
916815440,"['SA', 'Apt 181 - 196', '184-D']"
548748934,"['SA', 'Apt 181 - 196', '185-A']"
585749760,"['BS', 'West', '303B-D']"
439020608,"['BS', 'West', '304A-A']"
235549498,"['BS', 'West', '304A-B']"
920360732,"['AH', nan, '228-A']"
708379497,"['BS', 'West', '304A-C']"
343461147,"['BS', 'West', '304A-D']"
812006018,"['BS', 'West', '304B-A']"
873416668,"['SA', 'Apt 181 - 196', '185-B']"
880848328,"['SA', 'Apt 181 - 196', '185-C']"
804917702,"['AH', nan, '228-B']"
263521161,"['SA', 'Apt 181 - 196', '185-D']"
375797132,"['SA', 'Apt 181 - 196', '186-A']"
810509599,"['SA', 'Apt 181 - 196', '186-B']"
339592882,"['SA', 'Apt 181 - 196', '186-C']"
235100391,"['AH', nan, '229-A']"
248373165,"['AH', nan, '229-B']"
453553991,"['BS', 'West', '304B-B']"
562060440,"['BS', 'West', '304B-C']"
315887469,"['AH', nan, '230-A']"
455068162,"['SA', 'Apt 181 - 196', '186-D']"
707523766,"['SA', 'Apt 181 - 196', '187-A']"
237560088,"['AH', nan, '230-B']"
207240858,"['BS', 'West', '304B-D']"
650188802,"['SA', 'Apt 181 - 196', '187-B']"
654497243,"['SA', 'Apt 181 - 196', '187-C']"
526322143,"['SA', 'Apt 181 - 196', '187-D']"
787243002,"['AH', nan, '231-A']"
407128583,"['SA', 'Apt 181 - 196', '188-A']"
949621965,"['SA', 'Apt 181 - 196', '188-B']"
473287883,"['SA', 'Apt 181 - 196', '188-C']"
416536178,"['BS', 'West', '305A-A']"
241378092,"['BS', 'West', '305A-B']"
250880344,"['BS', 'West', '305A-C']"
843774388,"['SA', 'Apt 181 - 196', '188-D']"
215143549,"['SA', 'Apt 181 - 196', '189-A']"
571978108,"['SA', 'Apt 181 - 196', '189-B']"
595243811,"['SA', 'Apt 181 - 196', '189-C']"
300040685,"['SA', 'Apt 181 - 196', '189-D']"
884833845,"['BS', 'West', '305A-D']"
443172403,"['AH', nan, '231-B']"
574325425,"['BS', 'West', '305B-A']"
260187009,"['BS', 'West', '305B-B']"
986577787,"['BS', 'West', '305B-C']"
277610785,"['AH', nan, '232-A']"
708902739,"['BS', 'West', '305B-D']"
633205221,"['AH', nan, '232-B']"
245404666,"['BS', 'West', '306-A']"
685113412,"['BS', 'West', '306-B']"
267309651,"['SA', 'Apt 181 - 196', '190-A']"
873135957,"['SA', 'Apt 181 - 196', '190-B']"
193419803,"['SA', 'Apt 181 - 196', '190-C']"
312463212,"['SA', 'Apt 181 - 196', '190-D']"
442971761,"['MRS', nan, '4101-A']"
733160099,"['BS', 'West', '306-C']"
850010452,"['BS', 'West', '306-D']"
805542339,"['BS', 'West', '307A-A']"
687817807,"['BS', 'West', '307A-B']"
797314527,"['BS', 'West', '307A-C']"
354458979,"['BS', 'West', '307A-D']"
297994472,"['NCA', 'Apt 3819', '9-A']"
447266055,"['NCA', 'Apt 3819', '9-B']"
631831239,"['MRS', nan, '4101-B']"
378521383,"['MH', nan, '101-A']"
922492070,"['RA', 'Apt 3843', '101-A']"
670760016,"['RA', 'Apt 3843', '101-B']"
288270722,"['MZH', nan, '101-A']"
929236198,"['SA', 'Apt 181 - 196', '191-A']"
270149989,"['BH', nan, '101-A']"
521428219,"['NCA', 'Apt 3819', '9-C']"
201831709,"['NCA', 'Apt 3819', '9-D']"
662496886,"['NCA', 'Apt 3819', '10-A']"
698863837,"['WS', nan, '4101-A']"
211848607,"['BS', 'West', '307B-A']"
677850145,"['RA', 'Apt 3843', '101-C']"
693680302,"['RA', 'Apt 3843', '101-D']"
297763382,"['CS', nan, '3101-A']"
962232312,"['NCA', 'Apt 3819', '10-B']"
459976029,"['NCA', 'Apt 3819', '10-C']"
961806234,"['NCA', 'Apt 3819', '10-D']"
980946914,"['MS', 'Low Rise', '6101-A']"
438631735,"['MS', 'Low Rise', '6101-B']"
455615778,"['BS', 'West', '307B-B']"
208168768,"['BS', 'West', '307B-C']"
186987850,"['BS', 'West', '307B-D']"
763801719,"['BS', 'West', '308A-A']"
923624435,"['BS', 'West', '308A-B']"
503319335,"['BS', 'West', '308A-C']"
607260391,"['RA', 'Apt 3843', '102-A']"
718800445,"['MRS', nan, '4101-C']"
590138005,"['MZH', nan, '102-A']"
326752051,"['NCA', 'Apt 3819', '11-A']"
585480325,"['NCA', 'Apt 3819', '11-B']"
501521481,"['NCA', 'Apt 3819', '11-C']"
754224044,"['NCA', 'Apt 3819', '11-D']"
279479875,"['RA', 'Apt 3843', '102-B']"
294085246,"['SA', 'Apt 181 - 196', '191-B']"
919928304,"['SA', 'Apt 181 - 196', '191-C']"
866253426,"['SA', 'Apt 181 - 196', '191-D']"
402161043,"['SA', 'Apt 181 - 196', '192-A']"
255413370,"['MRS', nan, '4101-D']"
544942388,"['BS', 'West', '308A-D']"
140109618,"['WS', nan, '4101-B']"
488682687,"['RA', 'Apt 3843', '102-C']"
731549383,"['RA', 'Apt 3843', '102-D']"
828841476,"['SA', 'Apt 181 - 196', '192-B']"
894235792,"['SA', 'Apt 181 - 196', '192-C']"
562991982,"['SA', 'Apt 181 - 196', '192-D']"
700063392,"['CS', nan, '3101-B']"
866164125,"['RA', 'Apt 3843', '103-A']"
443431178,"['RA', 'Apt 3843', '103-B']"
308926271,"['RA', 'Apt 3843', '103-C']"
985897233,"['BS', 'West', '308B-A']"
117141437,"['BS', 'West', '308B-B']"
604645259,"['BS', 'West', '308B-C']"
938363350,"['MZH', nan, '103-A']"
108070221,"['JS', nan, '4101-A']"
600802935,"['AH', nan, '233-A']"
247347349,"['MS', 'Low Rise', '6101-C']"
514009554,"['MZH', nan, '104-A']"
289806237,"['MZH', nan, '105-A']"
683732129,"['BS', 'West', '308B-D']"
833151545,"['NCA', 'Apt 3819', '12-A']"
869227931,"['NCA', 'Apt 3819', '12-B']"
236427219,"['NCA', 'Apt 3819', '12-C']"
758742679,"['SA', 'Apt 181 - 196', '193-A']"
482813990,"['SA', 'Apt 181 - 196', '193-B']"
156472252,"['SA', 'Apt 181 - 196', '193-C']"
175854212,"['BH', nan, '102-A']"
358373327,"['BS', 'West', '309A-A']"
792596939,"['BS', 'West', '309A-B']"
202602387,"['CS', nan, '3101-C']"
374196696,"['SA', 'Apt 181 - 196', '193-D']"
169792352,"['MS', 'Low Rise', '6101-D']"
486682120,"['MS', 'Low Rise', '6101-E']"
108430206,"['MS', 'Low Rise', '6101-F']"
390826585,"['BH', nan, '103-A']"
178940685,"['MZH', nan, '106-A']"
650514877,"['NCA', 'Apt 3819', '12-D']"
997750799,"['MZH', nan, '107-A']"
571628074,"['SA', 'Apt 181 - 196', '194-A']"
761561820,"['CS', nan, '3101-D']"
136260905,"['RA', 'Apt 3843', '103-D']"
681732557,"['BS', 'West', '309A-C']"
333751117,"['BS', 'West', '309A-D']"
936493386,"['SA', 'Apt 181 - 196', '194-B']"
774433463,"['SA', 'Apt 181 - 196', '194-C']"
331441833,"['SA', 'Apt 181 - 196', '194-D']"
776648886,"['NCA', 'Apt 3819', '21-A']"
778630626,"['NCA', 'Apt 3819', '21-B']"
317787976,"['AH', nan, '233-B']"
815138049,"['NCA', 'Apt 3819', '21-C']"
876793557,"['NCA', 'Apt 3819', '21-D']"
441746927,"['BS', 'West', '309B-A']"
431518357,"['TS', nan, '4101-A']"
641326472,"['NCA', 'Apt 3819', '22-A']"
709305722,"['MS', 'Low Rise', '6102-A']"
970808700,"['MS', 'Low Rise', '6102-B']"
195706704,"['NCA', 'Apt 3819', '22-B']"
536344304,"['NCA', 'Apt 3819', '22-C']"
996179606,"['NCA', 'Apt 3819', '22-D']"
644253942,"['SA', 'Apt 181 - 196', '195-A']"
747479768,"['SA', 'Apt 181 - 196', '195-B']"
795787204,"['SA', 'Apt 181 - 196', '195-C']"
770847865,"['NCA', 'Apt 3819', '23-A']"
750575848,"['NCA', 'Apt 3819', '23-B']"
556904074,"['NCA', 'Apt 3819', '23-C']"
791635032,"['NCA', 'Apt 3819', '23-D']"
135506646,"['BH', nan, '104-A']"
612284958,"['MZH', nan, '108-A']"
642296203,"['BS', 'West', '309B-B']"
472165707,"['BS', 'West', '309B-C']"
575676113,"['BS', 'West', '309B-D']"
455911162,"['CS', nan, '3101-E']"
479576840,"['MH', nan, '102-A']"
956681566,"['RA', 'Apt 3843', '104-A']"
224577095,"['RA', 'Apt 3843', '104-B']"
445030960,"['RA', 'Apt 3843', '104-C']"
429585920,"['SA', 'Apt 181 - 196', '195-D']"
360673714,"['SA', 'Apt 181 - 196', '196-A']"
413398635,"['SA', 'Apt 181 - 196', '196-B']"
572485534,"['SA', 'Apt 181 - 196', '196-C']"
745862358,"['BS', 'West', '310A-A']"
852163813,"['BS', 'West', '310A-B']"
722683937,"['MZH', nan, '109-A']"
841768838,"['MH', nan, '103-A']"
288118933,"['NCA', 'Apt 3819', '24-A']"
483223182,"['NCA', 'Apt 3819', '24-B']"
432472432,"['NCA', 'Apt 3819', '24-C']"
463389791,"['BS', 'West', '310A-C']"
188932475,"['BS', 'West', '310A-D']"
243222077,"['SA', 'Apt 181 - 196', '196-D']"
492132079,"['BS', 'West', '310B-A']"
450948096,"['BS', 'West', '310B-B']"
887072700,"['BS', 'West', '310B-C']"
209126072,"['BS', 'West', '310B-D']"
678558061,"['WS', nan, '4101-C']"
641610004,"['MS', 'Low Rise', '6102-C']"
745451264,"['MS', 'Low Rise', '6102-D']"
232358635,"['MS', 'Low Rise', '6102-E']"
694754336,"['BS', 'West', '311A-A']"
127616206,"['BS', 'West', '311A-B']"
921846654,"['SA', 'Apt 197 - 220', '197-A']"
410227529,"['SA', 'Apt 197 - 220', '197-B']"
720895511,"['SA', 'Apt 197 - 220', '197-C']"
308776688,"['MZH', nan, '110-A']"
165495109,"['BS', 'West', '311A-C']"
778906789,"['BS', 'West', '311A-D']"
477333391,"['JS', nan, '4101-B']"
