RUID,Assigned Rooms
855087868,"['TS', nan, '4203-E']"
497150032,"['BS', 'East', '204B-A']"
814495139,"['BS', 'East', '204B-B']"
473480806,"['MH', nan, '432-B']"
421348960,"['BS', 'East', '305A-B']"
242443437,"['SA', 'Apt 261 - 276', '263-D']"
550884743,"['SA', 'Apt 261 - 276', '263-A']"
123301669,"['SA', 'Apt 261 - 276', '263-B']"
513557420,"['BS', 'East', '111B-B']"
962496566,"['BS', 'West', '412A-B']"
483255768,"['BS', 'West', '412A-A']"
563252550,"['BS', 'West', '412A-C']"
259235621,"['MRS', nan, '4408-D']"
395027204,"['BS', 'North', '109B-B']"
508575942,"['BS', 'North', '109B-A']"
807593757,"['BS', 'North', '109B-C']"
867729508,"['BS', 'East', '109B-B']"
550908020,"['BS', 'East', '109B-A']"
879869758,"['BS', 'East', '109B-C']"
356942659,"['MH', nan, '108-A']"
712701549,"['MZH', nan, '416-B']"
358523559,"['SA', 'Apt 221 - 244', '229-B']"
436814690,"['SA', 'Apt 221 - 244', '229-A']"
735514799,"['SA', 'Apt 221 - 244', '229-C']"
229111712,"['BS', 'North', '104A-C']"
146033002,"['BS', 'North', '104A-A']"
381718866,"['BS', 'North', '104A-B']"
334893667,"['BS', 'East', '106A-D']"
511913334,"['BS', 'East', '106A-A']"
664871607,"['BS', 'East', '106A-B']"
970115449,"['RA', 'Apt 3839', '219-D']"
559400672,"['RA', 'Apt 3839', '219-A']"
874622707,"['RA', 'Apt 3839', '219-B']"
978755356,"['BS', 'West', '407A-A']"
512100232,"['BS', 'West', '407A-B']"
195136134,"['SA', 'Apt 221 - 244', '226-D']"
431227454,"['SA', 'Apt 261 - 276', '269-B']"
808209660,"['SA', 'Apt 133 - 148', '144-D']"
255848212,"['SA', 'Apt 133 - 148', '144-A']"
293949758,"['SA', 'Apt 277 - 292', '283-A']"
322756208,"['BS', 'North', '108-A']"
934504391,"['BS', 'North', '108-B']"
846875439,"['BS', 'North', '108-C']"
272852563,"['BS', 'North', '411A-B']"
416331507,"['BS', 'North', '411A-A']"
881010624,"['BS', 'North', '411A-C']"
246292891,"['SA', 'Apt 197 - 220', '204-C']"
957577168,"['SA', 'Apt 197 - 220', '204-A']"
593386504,"['BH', nan, '426-B']"
208819740,"['BS', 'North', '301A-B']"
717741141,"['SA', 'Apt 261 - 276', '273-C']"
852163813,"['SA', 'Apt 261 - 276', '273-A']"
985563551,"['SA', 'Apt 181 - 196', '185-C']"
355989517,"['SA', 'Apt 181 - 196', '185-A']"
218978006,"['BS', 'West', '410B-D']"
615406338,"['BS', 'West', '410B-A']"
397363363,"['BS', 'West', '410B-B']"
626144661,"['SA', 'Apt 197 - 220', '215-A']"
779402815,"['SA', 'Apt 197 - 220', '215-B']"
630823011,"['SA', 'Apt 133 - 148', '147-D']"
136510099,"['SA', 'Apt 133 - 148', '147-A']"
499371607,"['SA', 'Apt 133 - 148', '147-B']"
876536835,"['SA', 'Apt 277 - 292', '283-C']"
212322652,"['SA', 'Apt 277 - 292', '283-B']"
141985208,"['MS', 'High Rise', '7604-B']"
342740293,"['MS', 'High Rise', '7604-A']"
968250744,"['BS', 'East', '406A-B']"
385152361,"['BS', 'East', '104A-A']"
453781051,"['BS', 'East', '104A-B']"
883192000,"['BS', 'East', '104A-C']"
419456486,"['BS', 'West', '402B-B']"
900294641,"['BS', 'North', '110A-D']"
437601750,"['BS', 'East', '304A-C']"
699784220,"['SA', 'Apt 277 - 292', '282-C']"
326739917,"['SA', 'Apt 277 - 292', '282-A']"
148410323,"['BS', 'East', '110A-C']"
476960934,"['BS', 'East', '110A-A']"
509763743,"['BS', 'East', '110A-B']"
536495740,"['SA', 'Apt 181 - 196', '184-B']"
500329107,"['SA', 'Apt 181 - 196', '184-A']"
139335352,"['MH', nan, '306-A']"
826635682,"['SA', 'Apt 181 - 196', '186-A']"
118631869,"['SA', 'Apt 181 - 196', '186-B']"
332790009,"['BS', 'West', '310A-A']"
181002100,"['BS', 'West', '310A-B']"
960192913,"['BS', 'West', '310A-C']"
506829005,"['RA', 'Apt 3843', '113-C']"
555062935,"['RA', 'Apt 3843', '113-A']"
294888788,"['RA', 'Apt 3843', '113-B']"
679203803,"['BS', 'East', '104A-D']"
199040425,"['BS', 'East', '402A-C']"
239978274,"['BS', 'East', '402A-A']"
801334382,"['SA', 'Apt 197 - 220', '197-A']"
910299413,"['SA', 'Apt 197 - 220', '197-B']"
743926919,"['SA', 'Apt 261 - 276', '274-D']"
227357230,"['SA', 'Apt 261 - 276', '274-A']"
750725146,"['SA', 'Apt 261 - 276', '274-B']"
253626558,"['MH', nan, '427-B']"
531933341,"['SA', 'Apt 197 - 220', '213-A']"
209126072,"['SA', 'Apt 197 - 220', '213-B']"
693423974,"['BS', 'East', '103A-C']"
118395035,"['SA', 'Apt 221 - 244', '231-C']"
884477033,"['SA', 'Apt 221 - 244', '231-A']"
924552238,"['SA', 'Apt 221 - 244', '231-B']"
713303411,"['RA', 'Apt 3842', '184-C']"
127812714,"['SA', 'Apt 261 - 276', '264-D']"
501018462,"['BS', 'East', '407B-D']"
671208479,"['BS', 'East', '407B-A']"
845387388,"['BS', 'East', '407B-B']"
816843484,"['SA', 'Apt 149 - 164', '157-C']"
543169362,"['SA', 'Apt 149 - 164', '157-A']"
884993006,"['SA', 'Apt 149 - 164', '157-B']"
829974117,"['SA', 'Apt 149 - 164', '159-C']"
134917145,"['BS', 'East', '402A-D']"
726815962,"['SA', 'Apt 149 - 164', '163-B']"
805307295,"['SA', 'Apt 149 - 164', '163-A']"
294653371,"['SA', 'Apt 149 - 164', '163-C']"
665306954,"['SA', 'Apt 181 - 196', '189-C']"
944379524,"['BS', 'West', '302A-D']"
683732129,"['BS', 'West', '302A-A']"
425603845,"['BS', 'West', '302A-B']"
524510518,"['BS', 'West', '302B-D']"
764311367,"['BS', 'West', '302B-A']"
423915914,"['BS', 'West', '302B-B']"
478435780,"['BS', 'East', '102B-A']"
613018268,"['BS', 'East', '102B-B']"
217646579,"['BS', 'North', '404B-C']"
754337950,"['BS', 'West', '402B-A']"
694754336,"['BS', 'West', '402B-C']"
127616206,"['BS', 'West', '402B-D']"
570558252,"['NCA', 'Apt 3822', '78-B']"
949655035,"['NCA', 'Apt 3822', '78-A']"
715525040,"['NCA', 'Apt 3822', '78-C']"
123121265,"['BS', 'North', '206B-D']"
756041257,"['BS', 'North', '206B-A']"
911098707,"['BS', 'North', '206B-B']"
176192101,"['BS', 'East', '304B-C']"
422935203,"['BS', 'East', '304B-A']"
751283639,"['SA', 'Apt 197 - 220', '220-A']"
823618196,"['SA', 'Apt 197 - 220', '220-B']"
372697155,"['SA', 'Apt 197 - 220', '220-C']"
616153008,"['BS', 'West', '401B-C']"
719341945,"['BS', 'West', '401B-A']"
205018220,"['BS', 'West', '401B-B']"
829922523,"['BS', 'West', '201A-D']"
381799424,"['BS', 'West', '204B-A']"
782886784,"['BS', 'West', '204B-B']"
998413776,"['NCA', 'Apt 3820', '26-B']"
612415105,"['NCA', 'Apt 3820', '26-A']"
318064950,"['BS', 'East', '104B-A']"
613829497,"['SA', 'Apt 221 - 244', '227-C']"
712589349,"['SA', 'Apt 261 - 276', '266-C']"
651180929,"['SA', 'Apt 261 - 276', '266-A']"
900292504,"['SA', 'Apt 261 - 276', '266-B']"
858989153,"['SA', 'Apt 165 - 180', '167-D']"
366420440,"['SA', 'Apt 165 - 180', '167-A']"
614977411,"['SA', 'Apt 165 - 180', '167-B']"
814205403,"['BS', 'West', '312A-B']"
420432980,"['BS', 'West', '312A-A']"
713011882,"['BS', 'West', '312A-C']"
701872997,"['BS', 'North', '202B-D']"
207341201,"['BS', 'North', '202B-A']"
414799907,"['BS', 'North', '201B-D']"
758701139,"['NCA', 'Apt 3824', '142-B']"
617758162,"['NCA', 'Apt 3824', '142-A']"
456131248,"['NCA', 'Apt 3824', '142-C']"
915021141,"['BS', 'North', '212-B']"
695254722,"['BS', 'North', '212-A']"
277212858,"['BS', 'North', '212-C']"
146201673,"['BS', 'East', '306A-D']"
672481774,"['BS', 'East', '105B-C']"
175676215,"['BS', 'East', '105B-A']"
193428414,"['BS', 'East', '105B-B']"
431879861,"['SA', 'Apt 133 - 148', '139-A']"
722871966,"['SA', 'Apt 197 - 220', '217-C']"
125024953,"['SA', 'Apt 197 - 220', '217-A']"
399136556,"['SA', 'Apt 197 - 220', '217-B']"
894369625,"['SA', 'Apt 277 - 292', '292-A']"
151809448,"['SA', 'Apt 277 - 292', '292-B']"
842895323,"['BS', 'North', '310A-A']"
143470505,"['SA', 'Apt 165 - 180', '168-B']"
216339215,"['BS', 'West', '213-D']"
872748473,"['BS', 'West', '213-A']"
202160107,"['BS', 'West', '213-B']"
161272609,"['RA', 'Apt 3838', '144-D']"
935327245,"['RA', 'Apt 3838', '144-A']"
769112205,"['RA', 'Apt 3838', '144-B']"
631871578,"['SA', 'Apt 181 - 196', '188-A']"
206500855,"['SA', 'Apt 181 - 196', '188-B']"
341676823,"['BS', 'East', '302A-A']"
516616662,"['BS', 'East', '302A-B']"
735489895,"['MS', 'High Rise', '7602-E']"
600438211,"['MS', 'High Rise', '7602-A']"
220306121,"['MS', 'High Rise', '7602-B']"
886868976,"['NCA', 'Apt 3822', '82-B']"
432095642,"['NCA', 'Apt 3822', '82-A']"
380525595,"['NCA', 'Apt 3822', '82-C']"
982211901,"['SA', 'Apt 181 - 196', '191-B']"
309915669,"['SA', 'Apt 181 - 196', '191-A']"
796933005,"['NCA', 'Apt 3821', '52-A']"
697644784,"['NCA', 'Apt 3821', '52-B']"
545634234,"['NCA', 'Apt 3821', '52-C']"
425049319,"['SA', 'Apt 197 - 220', '201-A']"
810792981,"['SA', 'Apt 197 - 220', '201-B']"
649780190,"['SA', 'Apt 197 - 220', '201-C']"
248373165,"['SA', 'Apt 221 - 244', '227-B']"
615238986,"['SA', 'Apt 221 - 244', '227-A']"
577237134,"['SA', 'Apt 221 - 244', '227-D']"
453553991,"['BS', 'East', '309B-D']"
562060440,"['BS', 'East', '309B-A']"
898020175,"['SA', 'Apt 133 - 148', '139-D']"
403429268,"['SA', 'Apt 133 - 148', '139-B']"
315887469,"['SA', 'Apt 245 - 260', '248-D']"
507645757,"['SA', 'Apt 245 - 260', '248-A']"
849566613,"['BH', nan, '104-A']"
707523766,"['MZH', nan, '212-A']"
453606460,"['SA', 'Apt 221 - 244', '233-D']"
791538197,"['SA', 'Apt 221 - 244', '233-A']"
476988447,"['SA', 'Apt 221 - 244', '233-B']"
711333981,"['MZH', nan, '106-A']"
456856068,"['SA', 'Apt 197 - 220', '198-B']"
392274484,"['SA', 'Apt 197 - 220', '198-A']"
346981704,"['SA', 'Apt 197 - 220', '198-C']"
624445099,"['SA', 'Apt 221 - 244', '241-C']"
876781729,"['SA', 'Apt 221 - 244', '241-A']"
389924832,"['SA', 'Apt 221 - 244', '241-B']"
830578029,"['BS', 'West', '201A-B']"
113916855,"['BS', 'West', '201A-A']"
404783945,"['BS', 'East', '112-D']"
534931610,"['BS', 'East', '112-A']"
598377926,"['BS', 'East', '112-B']"
672096716,"['BS', 'West', '412A-D']"
812006018,"['BS', 'North', '310A-D']"
872519266,"['SA', 'Apt 165 - 180', '174-A']"
504044209,"['SA', 'Apt 165 - 180', '176-A']"
875213477,"['SA', 'Apt 165 - 180', '176-B']"
902235499,"['SA', 'Apt 165 - 180', '176-C']"
271142225,"['SA', 'Apt 181 - 196', '194-D']"
103279700,"['SA', 'Apt 181 - 196', '185-B']"
828838114,"['SA', 'Apt 181 - 196', '185-D']"
950328706,"['BS', 'West', '412B-B']"
797865371,"['BS', 'West', '412B-A']"
220815256,"['RA', 'Apt 3839', '209-D']"
198354464,"['RA', 'Apt 3839', '209-A']"
243553815,"['RA', 'Apt 3839', '209-B']"
258774962,"['SA', 'Apt 261 - 276', '275-A']"
527316390,"['SA', 'Apt 261 - 276', '275-B']"
300040685,"['BS', 'West', '310A-D']"
873416668,"['SA', 'Apt 261 - 276', '261-A']"
880848328,"['SA', 'Apt 261 - 276', '261-B']"
500950555,"['MRS', nan, '4308-A']"
725611979,"['SA', 'Apt 221 - 244', '221-B']"
461036961,"['SA', 'Apt 221 - 244', '221-A']"
316301884,"['SA', 'Apt 221 - 244', '221-C']"
708379497,"['BS', 'East', '107A-A']"
343461147,"['BS', 'East', '107A-B']"
403245617,"['BS', 'East', '107A-C']"
245404666,"['BS', 'North', '310B-D']"
685113412,"['BS', 'North', '310B-A']"
371032410,"['SA', 'Apt 197 - 220', '207-A']"
720720314,"['SA', 'Apt 197 - 220', '207-B']"
210531978,"['BS', 'North', '301A-C']"
579458253,"['BS', 'North', '301A-A']"
375797132,"['SA', 'Apt 245 - 260', '258-B']"
810509599,"['SA', 'Apt 245 - 260', '258-A']"
339592882,"['SA', 'Apt 245 - 260', '258-C']"
968623342,"['BS', 'East', '109A-C']"
526322143,"['NCA', 'Apt 3824', '126-C']"
826945742,"['NCA', 'Apt 3824', '126-A']"
946483524,"['NCA', 'Apt 3824', '126-B']"
687906641,"['BS', 'West', '405A-D']"
355988313,"['BS', 'West', '405A-A']"
439769260,"['BS', 'West', '405A-B']"
650188802,"['BS', 'North', '409A-B']"
654497243,"['BS', 'North', '409A-A']"
230972311,"['SA', 'Apt 221 - 244', '237-B']"
849602917,"['SA', 'Apt 221 - 244', '237-A']"
674662268,"['SA', 'Apt 221 - 244', '237-C']"
455068162,"['SA', 'Apt 221 - 244', '226-B']"
754941221,"['SA', 'Apt 221 - 244', '226-A']"
138900656,"['SA', 'Apt 221 - 244', '226-C']"
324418033,"['BS', 'West', '312B-C']"
774703218,"['BS', 'West', '312B-A']"
580810313,"['BS', 'East', '409B-D']"
255879525,"['BS', 'East', '409B-B']"
439020608,"['BS', 'East', '211A-C']"
235549498,"['BS', 'East', '211A-A']"
235100391,"['SA', 'Apt 165 - 180', '178-B']"
475668286,"['JS', nan, '4302-C']"
966824404,"['SA', 'Apt 165 - 180', '174-D']"
894235792,"['SA', 'Apt 165 - 180', '174-B']"
828841476,"['SA', 'Apt 165 - 180', '174-C']"
690739471,"['MS', 'High Rise', '7503-D']"
350377708,"['MS', 'High Rise', '7503-A']"
120764310,"['BS', 'North', '109A-D']"
308347153,"['BS', 'North', '109A-A']"
330126607,"['BS', 'North', '109A-B']"
387703520,"['BS', 'North', '210B-B']"
802500076,"['BS', 'North', '210B-A']"
822412687,"['BS', 'North', '210B-C']"
842781593,"['BS', 'North', '104B-D']"
635712485,"['BS', 'West', '308A-B']"
351342283,"['BS', 'West', '308A-A']"
764341646,"['BS', 'West', '308A-C']"
776731345,"['BS', 'East', '103B-A']"
426290340,"['BS', 'East', '103B-B']"
998091646,"['BS', 'East', '103B-C']"
903239111,"['BS', 'North', '208-C']"
734321237,"['BS', 'North', '208-A']"
228255825,"['RA', 'Apt 3842', '161-D']"
537407684,"['RA', 'Apt 3842', '161-A']"
945620180,"['RA', 'Apt 3842', '161-B']"
804917702,"['BS', 'East', '407A-A']"
331301633,"['SA', 'Apt 149 - 164', '158-D']"
411626539,"['SA', 'Apt 149 - 164', '158-A']"
787689812,"['SA', 'Apt 149 - 164', '158-B']"
779941164,"['SA', 'Apt 165 - 180', '171-B']"
663733156,"['SA', 'Apt 165 - 180', '171-A']"
409552265,"['SA', 'Apt 165 - 180', '171-C']"
279155414,"['SA', 'Apt 149 - 164', '152-C']"
196842628,"['SA', 'Apt 149 - 164', '152-A']"
921219547,"['BS', 'East', '110A-D']"
220677145,"['SA', 'Apt 149 - 164', '151-D']"
452113684,"['BS', 'East', '311B-C']"
251388255,"['BS', 'West', '301A-D']"
193287910,"['BS', 'West', '301A-A']"
633205221,"['SA', 'Apt 245 - 260', '256-A']"
619619714,"['SA', 'Apt 245 - 260', '256-B']"
871517055,"['SA', 'Apt 149 - 164', '156-D']"
178373961,"['SA', 'Apt 149 - 164', '156-A']"
583520529,"['SA', 'Apt 149 - 164', '156-B']"
830992886,"['SA', 'Apt 261 - 276', '262-A']"
472743479,"['SA', 'Apt 261 - 276', '262-B']"
826943879,"['MS', 'High Rise', '7101-D']"
908561697,"['MS', 'High Rise', '7101-E']"
310857175,"['MS', 'High Rise', '7101-F']"
416536178,"['BS', 'North', '302B-B']"
241378092,"['BS', 'North', '302B-A']"
250880344,"['BS', 'North', '302B-C']"
263521161,"['SA', 'Apt 261 - 276', '273-D']"
860880100,"['SA', 'Apt 261 - 276', '273-B']"
719583444,"['BS', 'East', '207B-B']"
986579054,"['BS', 'East', '207B-A']"
585797279,"['BS', 'East', '207B-C']"
548748934,"['NCA', 'Apt 3819', '2-B']"
681520688,"['SA', 'Apt 277 - 292', '292-C']"
390126186,"['SA', 'Apt 277 - 292', '292-D']"
532850723,"['MZH', nan, '201-B']"
920360732,"['SA', 'Apt 261 - 276', '276-A']"
902923224,"['SA', 'Apt 261 - 276', '276-B']"
921850324,"['SA', 'Apt 181 - 196', '195-C']"
772489739,"['SA', 'Apt 181 - 196', '195-A']"
205952430,"['SA', 'Apt 181 - 196', '195-B']"
260187009,"['BS', 'East', '107A-D']"
387607677,"['SA', 'Apt 181 - 196', '195-D']"
492530871,"['BS', 'East', '406B-A']"
884833845,"['BS', 'North', '209B-A']"
237560088,"['SA', 'Apt 181 - 196', '193-D']"
269312613,"['SA', 'Apt 181 - 196', '193-A']"
964905775,"['SA', 'Apt 181 - 196', '193-B']"
215143549,"['MRS', nan, '4103-E']"
979154090,"['BS', 'West', '408B-B']"
685518519,"['BS', 'West', '408B-A']"
932239187,"['BS', 'West', '408B-C']"
826944304,"['BS', 'North', '207A-B']"
960027453,"['BS', 'North', '207A-A']"
578128972,"['BS', 'North', '207A-C']"
364164590,"['SA', 'Apt 165 - 180', '175-D']"
239604896,"['BS', 'West', '404B-C']"
670226826,"['BS', 'West', '404B-A']"
239636686,"['BS', 'West', '404B-B']"
931090335,"['SA', 'Apt 149 - 164', '154-A']"
244667031,"['SA', 'Apt 149 - 164', '154-B']"
787243002,"['BS', 'West', '311A-A']"
443172403,"['BS', 'North', '411B-A']"
138747690,"['BS', 'North', '411B-B']"
834427692,"['SA', 'Apt 181 - 196', '186-C']"
120258667,"['SA', 'Apt 181 - 196', '186-D']"
574325425,"['BS', 'West', '405B-B']"
407128583,"['JA', '800 - 815', '808-B']"
949621965,"['JA', '800 - 815', '808-A']"
162655024,"['SA', 'Apt 197 - 220', '200-D']"
423201589,"['SA', 'Apt 197 - 220', '200-A']"
708902739,"['BS', 'North', '210A-A']"
505871444,"['BS', 'North', '210A-B']"
334335106,"['BS', 'North', '210A-C']"
312463212,"['CS', nan, '3205-C']"
545611698,"['NCA', 'Apt 3823', '102-D']"
744357261,"['NCA', 'Apt 3823', '102-A']"
511630942,"['NCA', 'Apt 3823', '102-B']"
657824192,"['BS', 'East', '401B-D']"
606926510,"['BS', 'East', '401B-A']"
821768490,"['BS', 'East', '401B-B']"
953861606,"['RA', 'Apt 3838', '133-D']"
481704624,"['RA', 'Apt 3838', '133-A']"
952570393,"['RA', 'Apt 3838', '133-B']"
688131998,"['BS', 'East', '210B-B']"
163836646,"['BS', 'East', '210B-A']"
831776779,"['MS', 'High Rise', '7601-B']"
585749760,"['BS', 'West', '308B-B']"
128591158,"['BS', 'West', '308B-A']"
277610785,"['BS', 'West', '306-D']"
166830721,"['BS', 'West', '306-A']"
252855799,"['BS', 'West', '306-B']"
207240858,"['BS', 'East', '212-B']"
839063024,"['BS', 'East', '212-A']"
370279797,"['SA', 'Apt 221 - 244', '230-B']"
267309651,"['SA', 'Apt 133 - 148', '140-A']"
873135957,"['SA', 'Apt 133 - 148', '140-B']"
193419803,"['SA', 'Apt 133 - 148', '140-C']"
883053469,"['MRS', nan, '4205-E']"
241732700,"['SA', 'Apt 149 - 164', '153-A']"
568452509,"['SA', 'Apt 149 - 164', '153-B']"
404132341,"['NCA', 'Apt 3825', '156-C']"
843774388,"['SA', 'Apt 245 - 260', '251-A']"
218467051,"['SA', 'Apt 245 - 260', '251-B']"
931246376,"['SA', 'Apt 245 - 260', '251-C']"
977522906,"['BS', 'East', '101A-B']"
108441347,"['SA', 'Apt 277 - 292', '285-A']"
457975971,"['SA', 'Apt 277 - 292', '285-B']"
831851619,"['SA', 'Apt 277 - 292', '285-C']"
498281420,"['NCA', 'Apt 3820', '27-C']"
181732927,"['NCA', 'Apt 3820', '27-A']"
556054864,"['NCA', 'Apt 3820', '27-B']"
441746927,"['NCA', 'Apt 3823', '114-A']"
150568058,"['BH', nan, '218-A']"
845575051,"['MS', 'Low Rise', '6302-B']"
491181632,"['MS', 'Low Rise', '6302-A']"
616705617,"['NCA', 'Apt 3820', '29-D']"
574005212,"['NCA', 'Apt 3820', '29-A']"
904005711,"['NCA', 'Apt 3820', '29-B']"
662496886,"['NCA', 'Apt 3820', '25-B']"
720895511,"['NCA', 'Apt 3824', '137-A']"
410227529,"['NCA', 'Apt 3824', '137-B']"
600891458,"['SA', 'Apt 165 - 180', '179-A']"
444418662,"['SA', 'Apt 165 - 180', '179-B']"
265395651,"['RA', 'Apt 3842', '184-D']"
892197296,"['RA', 'Apt 3842', '184-A']"
109139413,"['NCA', 'Apt 3821', '62-D']"
495259583,"['NCA', 'Apt 3821', '62-A']"
595706846,"['NCA', 'Apt 3821', '62-B']"
880189198,"['CS', nan, '3405-F']"
733160099,"['MS', 'High Rise', '7001-F']"
850010452,"['MS', 'High Rise', '7001-A']"
446726850,"['MS', 'High Rise', '7001-B']"
662988800,"['NCA', 'Apt 3821', '50-A']"
214978631,"['NCA', 'Apt 3821', '50-B']"
575006108,"['NCA', 'Apt 3822', '86-A']"
806217974,"['NCA', 'Apt 3822', '86-B']"
904262493,"['NCA', 'Apt 3822', '86-C']"
377921735,"['BH', nan, '432-A']"
520135972,"['MS', 'High Rise', '7403-E']"
798739702,"['MS', 'High Rise', '7403-A']"
912137021,"['MS', 'High Rise', '7403-B']"
306925636,"['CS', nan, '3206-F']"
473198554,"['MZH', nan, '413-A']"
722683937,"['MZH', nan, '322-A']"
328817387,"['RA', 'Apt 3843', '116-D']"
599790268,"['MZH', nan, '406-A']"
826079798,"['NCA', 'Apt 3820', '44-A']"
