RUID,Assigned Rooms
807593757,"['BS', 'East', '110A-C']"
421348960,"['BS', 'North', '303A-D']"
265647131,"['MZH', nan, '419-B']"
925776060,"['BS', 'East', '310B-A']"
782031001,"['SA', 'Apt 245 - 260', '257-A']"
383167218,"['SA', 'Apt 245 - 260', '257-B']"
259235621,"['RA', 'Apt 3839', '226-A']"
717820322,"['RA', 'Apt 3839', '226-B']"
473480806,"['SA', 'Apt 181 - 196', '184-D']"
941122497,"['SA', 'Apt 181 - 196', '184-A']"
371687366,"['BS', 'East', '207B-A']"
181677577,"['BS', 'North', '103B-B']"
817725684,"['BS', 'North', '103B-A']"
293322859,"['BS', 'North', '103B-C']"
962496566,"['BS', 'North', '206A-B']"
483255768,"['BS', 'North', '206A-A']"
563252550,"['BS', 'North', '206A-C']"
614235486,"['SA', 'Apt 197 - 220', '208-A']"
636940885,"['SA', 'Apt 197 - 220', '208-B']"
971093122,"['SA', 'Apt 197 - 220', '208-C']"
804561863,"['SA', 'Apt 133 - 148', '141-B']"
970115449,"['BS', 'East', '201A-B']"
559400672,"['BS', 'East', '201A-A']"
874622707,"['BS', 'East', '201A-C']"
778271980,"['BS', 'West', '306-C']"
583890929,"['BS', 'West', '306-A']"
839472189,"['BS', 'West', '306-B']"
497150032,"['BS', 'West', '409B-B']"
814495139,"['BS', 'West', '409B-A']"
899960331,"['SA', 'Apt 149 - 164', '155-D']"
570695388,"['SA', 'Apt 149 - 164', '155-A']"
610136614,"['SA', 'Apt 149 - 164', '155-B']"
195136134,"['RA', 'Apt 3843', '121-B']"
633042485,"['BS', 'North', '402A-B']"
356942659,"['RA', 'Apt 3843', '109-C']"
886327894,"['RA', 'Apt 3843', '109-A']"
732750157,"['RA', 'Apt 3843', '109-B']"
349706137,"['SA', 'Apt 181 - 196', '187-A']"
814673942,"['BS', 'East', '105B-B']"
712701549,"['NCA', 'Apt 3819', '6-A']"
453585903,"['NCA', 'Apt 3819', '6-B']"
348938666,"['MRS', nan, '4305-C']"
978755356,"['BS', 'West', '404A-A']"
512100232,"['BS', 'West', '404A-B']"
242443437,"['SA', 'Apt 261 - 276', '270-A']"
550884743,"['SA', 'Apt 261 - 276', '270-B']"
123301669,"['SA', 'Apt 261 - 276', '270-C']"
250493217,"['BS', 'West', '213-C']"
105387064,"['BS', 'West', '213-A']"
461121746,"['BS', 'West', '213-B']"
727401636,"['SA', 'Apt 133 - 148', '136-A']"
280675721,"['SA', 'Apt 133 - 148', '136-B']"
821736837,"['SA', 'Apt 133 - 148', '136-C']"
405883909,"['AH', nan, '204-A']"
855087868,"['CS', nan, '3306-A']"
140269955,"['BS', 'North', '110B-D']"
392022065,"['BS', 'North', '110B-A']"
788083481,"['SA', 'Apt 221 - 244', '232-C']"
596038656,"['SA', 'Apt 221 - 244', '232-A']"
389625159,"['SA', 'Apt 221 - 244', '232-B']"
334893667,"['BS', 'West', '401B-A']"
511913334,"['BS', 'West', '401B-B']"
664871607,"['BS', 'West', '401B-C']"
808209660,"['BS', 'North', '104A-B']"
255848212,"['BS', 'North', '104A-A']"
829922523,"['BS', 'East', '203B-A']"
531933341,"['SA', 'Apt 245 - 260', '260-D']"
944379524,"['BS', 'East', '207A-B']"
683732129,"['BS', 'East', '207A-A']"
425603845,"['BS', 'East', '207A-C']"
826635682,"['SA', 'Apt 165 - 180', '165-B']"
118631869,"['SA', 'Apt 165 - 180', '165-A']"
332790009,"['BS', 'North', '109A-B']"
181002100,"['BS', 'North', '109A-A']"
960192913,"['BS', 'North', '109A-C']"
414799907,"['BS', 'West', '204A-B']"
933524155,"['BS', 'West', '204A-A']"
713303411,"['WS', nan, '4102-B']"
176192101,"['SA', 'Apt 245 - 260', '253-C']"
422935203,"['SA', 'Apt 245 - 260', '253-A']"
431227454,"['SA', 'Apt 221 - 244', '222-C']"
118395035,"['SA', 'Apt 149 - 164', '149-D']"
884477033,"['SA', 'Apt 149 - 164', '149-A']"
924552238,"['SA', 'Apt 149 - 164', '149-B']"
801334382,"['BS', 'West', '304A-A']"
910299413,"['BS', 'West', '304A-B']"
613829497,"['SA', 'Apt 165 - 180', '179-D']"
998413776,"['MZH', nan, '307-A']"
626144661,"['SA', 'Apt 221 - 244', '237-C']"
779402815,"['SA', 'Apt 221 - 244', '237-A']"
679203803,"['BS', 'East', '404A-A']"
127812714,"['MS', 'Low Rise', '6101-B']"
985563551,"['SA', 'Apt 245 - 260', '245-D']"
355989517,"['SA', 'Apt 245 - 260', '245-A']"
915021141,"['SA', 'Apt 181 - 196', '187-B']"
695254722,"['SA', 'Apt 181 - 196', '187-C']"
277212858,"['SA', 'Apt 181 - 196', '187-D']"
570558252,"['SA', 'Apt 221 - 244', '244-B']"
949655035,"['SA', 'Apt 221 - 244', '244-A']"
715525040,"['SA', 'Apt 221 - 244', '244-C']"
829974117,"['SA', 'Apt 221 - 244', '229-B']"
318064950,"['BS', 'North', '206A-D']"
726815962,"['SA', 'Apt 221 - 244', '231-D']"
805307295,"['SA', 'Apt 221 - 244', '231-A']"
294653371,"['SA', 'Apt 221 - 244', '231-B']"
665306954,"['SA', 'Apt 133 - 148', '137-C']"
900294641,"['BS', 'East', '412-B']"
437601750,"['BS', 'West', '405B-C']"
816843484,"['SA', 'Apt 261 - 276', '272-C']"
543169362,"['SA', 'Apt 261 - 276', '272-A']"
884993006,"['SA', 'Apt 261 - 276', '272-B']"
253626558,"['MS', 'High Rise', '7701-A']"
950328706,"['MS', 'High Rise', '7701-B']"
797865371,"['MS', 'High Rise', '7701-C']"
751283639,"['SA', 'Apt 245 - 260', '251-D']"
823618196,"['SA', 'Apt 245 - 260', '251-A']"
372697155,"['SA', 'Apt 245 - 260', '251-B']"
524510518,"['SA', 'Apt 245 - 260', '256-C']"
764311367,"['SA', 'Apt 245 - 260', '256-A']"
423915914,"['SA', 'Apt 245 - 260', '256-B']"
593386504,"['MS', 'High Rise', '7501-F']"
951221704,"['MS', 'High Rise', '7501-A']"
213657805,"['MS', 'High Rise', '7501-B']"
431879861,"['SA', 'Apt 165 - 180', '174-B']"
218978006,"['BS', 'North', '312-B']"
615406338,"['BS', 'North', '312-A']"
397363363,"['BS', 'North', '312-C']"
478435780,"['BS', 'East', '301A-A']"
613018268,"['BS', 'East', '301A-B']"
199040425,"['BS', 'West', '404A-D']"
239978274,"['BS', 'West', '404A-C']"
701872997,"['BS', 'East', '201A-D']"
672481774,"['BS', 'West', '204A-C']"
175676215,"['BS', 'West', '204A-D']"
322756208,"['BS', 'West', '206-A']"
934504391,"['BS', 'West', '206-B']"
846875439,"['BS', 'West', '206-C']"
616153008,"['BS', 'East', '401A-A']"
719341945,"['BS', 'East', '401A-B']"
205018220,"['BS', 'East', '401A-C']"
293949758,"['SA', 'Apt 165 - 180', '170-B']"
141985208,"['TS', nan, '4301-E']"
693423974,"['BS', 'East', '109A-C']"
758701139,"['NCA', 'Apt 3821', '59-C']"
617758162,"['NCA', 'Apt 3821', '59-A']"
456131248,"['NCA', 'Apt 3821', '59-B']"
630823011,"['SA', 'Apt 165 - 180', '179-A']"
136510099,"['SA', 'Apt 165 - 180', '179-B']"
499371607,"['SA', 'Apt 165 - 180', '179-C']"
699784220,"['BS', 'East', '105A-C']"
326739917,"['BS', 'East', '105A-A']"
712589349,"['SA', 'Apt 221 - 244', '243-C']"
651180929,"['SA', 'Apt 221 - 244', '243-A']"
900292504,"['SA', 'Apt 221 - 244', '243-B']"
754337950,"['SA', 'Apt 261 - 276', '266-D']"
858989153,"['SA', 'Apt 133 - 148', '133-C']"
366420440,"['SA', 'Apt 133 - 148', '133-A']"
614977411,"['SA', 'Apt 133 - 148', '133-B']"
506829005,"['RA', 'Apt 3840', '185-D']"
555062935,"['RA', 'Apt 3840', '185-A']"
294888788,"['RA', 'Apt 3840', '185-B']"
722871966,"['SA', 'Apt 277 - 292', '291-C']"
125024953,"['SA', 'Apt 277 - 292', '291-A']"
399136556,"['SA', 'Apt 277 - 292', '291-B']"
876536835,"['SA', 'Apt 197 - 220', '204-A']"
212322652,"['SA', 'Apt 197 - 220', '204-B']"
217646579,"['BS', 'North', '408-D']"
123121265,"['BS', 'West', '410A-C']"
756041257,"['BS', 'West', '410A-A']"
911098707,"['BS', 'West', '410A-B']"
148410323,"['BS', 'West', '405A-A']"
476960934,"['BS', 'West', '405A-B']"
509763743,"['BS', 'West', '405A-C']"
536495740,"['SA', 'Apt 221 - 244', '229-C']"
500329107,"['SA', 'Apt 221 - 244', '229-A']"
381799424,"['SA', 'Apt 261 - 276', '275-A']"
782886784,"['SA', 'Apt 261 - 276', '275-B']"
146201673,"['BS', 'North', '408-B']"
968250744,"['BS', 'West', '302B-B']"
814205403,"['BS', 'East', '203A-C']"
501018462,"['BS', 'North', '305B-D']"
671208479,"['BS', 'North', '305B-A']"
845387388,"['BS', 'North', '305B-B']"
385152361,"['BS', 'East', '109B-B']"
453781051,"['BS', 'East', '109B-A']"
883192000,"['BS', 'East', '109B-C']"
717741141,"['BS', 'East', '405B-B']"
852163813,"['BS', 'East', '405B-A']"
246292891,"['SA', 'Apt 181 - 196', '190-C']"
957577168,"['SA', 'Apt 181 - 196', '190-A']"
139335352,"['WS', nan, '4404-E']"
272852563,"['BS', 'North', '105B-C']"
416331507,"['BS', 'North', '105B-A']"
881010624,"['BS', 'North', '105B-B']"
419456486,"['SA', 'Apt 261 - 276', '271-D']"
208819740,"['BS', 'East', '401B-C']"
134917145,"['BS', 'West', '403B-A']"
743926919,"['SA', 'Apt 197 - 220', '210-B']"
227357230,"['SA', 'Apt 197 - 220', '210-A']"
750725146,"['SA', 'Apt 197 - 220', '210-C']"
237560088,"['BS', 'East', '205B-A']"
269312613,"['BS', 'East', '205B-B']"
964905775,"['BS', 'East', '205B-C']"
370279797,"['SA', 'Apt 277 - 292', '287-D']"
228255825,"['NCA', 'Apt 3819', '11-B']"
537407684,"['NCA', 'Apt 3819', '11-A']"
945620180,"['NCA', 'Apt 3819', '11-C']"
830578029,"['BS', 'East', '401B-B']"
113916855,"['BS', 'East', '401B-A']"
455068162,"['SA', 'Apt 149 - 164', '164-D']"
754941221,"['SA', 'Apt 149 - 164', '164-A']"
138900656,"['SA', 'Apt 149 - 164', '164-B']"
312463212,"['WS', nan, '4208-E']"
267309651,"['CS', nan, '3303-A']"
404132341,"['BA', '325  - 348', '328-A']"
921219547,"['NCA', 'Apt 3824', '133-A']"
108847488,"['NCA', 'Apt 3824', '133-B']"
543521474,"['NCA', 'Apt 3824', '133-C']"
968623342,"['BS', 'West', '202A-A']"
687906641,"['SA', 'Apt 245 - 260', '252-A']"
355988313,"['SA', 'Apt 245 - 260', '252-B']"
439769260,"['SA', 'Apt 245 - 260', '252-C']"
271142225,"['BS', 'North', '205A-D']"
526322143,"['JA', '852 - 867', '861-A']"
826945742,"['JA', '852 - 867', '861-B']"
279155414,"['CS', nan, '3201-A']"
220815256,"['BS', 'East', '112-D']"
198354464,"['BS', 'East', '112-C']"
711333981,"['MS', 'High Rise', '7101-F']"
497954559,"['MS', 'High Rise', '7101-A']"
786436991,"['MS', 'High Rise', '7101-B']"
898020175,"['SA', 'Apt 133 - 148', '148-A']"
403429268,"['SA', 'Apt 133 - 148', '148-B']"
719583444,"['BS', 'North', '305A-D']"
986579054,"['BS', 'North', '305A-B']"
585797279,"['BS', 'North', '305A-C']"
812006018,"['BS', 'East', '101A-C']"
416536178,"['BS', 'North', '102A-C']"
241378092,"['BS', 'North', '102A-A']"
250880344,"['BS', 'North', '102A-B']"
831776779,"['NCA', 'Apt 3819', '20-C']"
324418033,"['BS', 'West', '402B-D']"
774703218,"['BS', 'West', '402B-A']"
387703520,"['BS', 'East', '111A-A']"
802500076,"['BS', 'East', '111A-B']"
822412687,"['BS', 'East', '111A-C']"
953861606,"['NCA', 'Apt 3822', '92-D']"
481704624,"['NCA', 'Apt 3822', '92-A']"
952570393,"['NCA', 'Apt 3822', '92-B']"
842895323,"['SA', 'Apt 197 - 220', '212-C']"
239604896,"['BS', 'North', '405B-C']"
670226826,"['BS', 'North', '405B-A']"
239636686,"['BS', 'North', '405B-B']"
982211901,"['JS', nan, '4306-B']"
375797132,"['SA', 'Apt 133 - 148', '145-D']"
810509599,"['SA', 'Apt 133 - 148', '145-A']"
339592882,"['SA', 'Apt 133 - 148', '145-B']"
341676823,"['BS', 'West', '204B-D']"
516616662,"['BS', 'West', '204B-A']"
207240858,"['BS', 'East', '403B-B']"
839063024,"['BS', 'East', '403B-A']"
548748934,"['MZH', nan, '414-B']"
258774962,"['SA', 'Apt 197 - 220', '220-A']"
527316390,"['SA', 'Apt 197 - 220', '220-B']"
387607677,"['BS', 'North', '302B-B']"
397810627,"['BS', 'North', '302B-A']"
772159205,"['BS', 'North', '302B-C']"
826944304,"['BS', 'East', '302A-A']"
960027453,"['BS', 'East', '302A-B']"
578128972,"['BS', 'East', '302A-C']"
216339215,"['BS', 'West', '208B-B']"
872748473,"['BS', 'West', '208B-A']"
202160107,"['BS', 'West', '208B-C']"
245404666,"['BS', 'North', '408-C']"
685113412,"['BS', 'North', '408-A']"
977522906,"['BS', 'West', '402A-A']"
404783945,"['BS', 'West', '212B-D']"
534931610,"['BS', 'West', '212B-A']"
598377926,"['BS', 'West', '212B-B']"
787243002,"['SA', 'Apt 221 - 244', '226-D']"
849566613,"['NCA', 'Apt 3820', '36-C']"
962475014,"['NCA', 'Apt 3820', '36-A']"
804917702,"['BS', 'West', '309A-A']"
585749760,"['BS', 'North', '407A-A']"
128591158,"['BS', 'North', '407A-B']"
796933005,"['JA', '868 - 883', '879-A']"
697644784,"['JA', '868 - 883', '879-B']"
492530871,"['BS', 'East', '206B-B']"
452113684,"['SA', 'Apt 197 - 220', '216-D']"
251388255,"['BS', 'East', '307B-D']"
193287910,"['BS', 'East', '307B-A']"
624445099,"['SA', 'Apt 277 - 292', '292-A']"
876781729,"['SA', 'Apt 277 - 292', '292-B']"
389924832,"['SA', 'Apt 277 - 292', '292-C']"
315887469,"['SA', 'Apt 181 - 196', '186-C']"
507645757,"['SA', 'Apt 181 - 196', '186-A']"
894369625,"['BS', 'North', '407B-B']"
151809448,"['BS', 'North', '407B-A']"
708379497,"['BS', 'East', '403A-D']"
343461147,"['BS', 'East', '403A-A']"
403245617,"['BS', 'East', '403A-B']"
364164590,"['SA', 'Apt 165 - 180', '172-A']"
580810313,"['BS', 'North', '101A-D']"
255879525,"['BS', 'North', '101A-A']"
186440668,"['BS', 'North', '101A-B']"
371032410,"['SA', 'Apt 197 - 220', '219-B']"
720720314,"['SA', 'Apt 197 - 220', '219-A']"
439020608,"['BS', 'East', '305A-A']"
235549498,"['BS', 'East', '305A-B']"
220677145,"['SA', 'Apt 261 - 276', '269-D']"
952542679,"['SA', 'Apt 261 - 276', '269-A']"
690231685,"['SA', 'Apt 261 - 276', '269-B']"
300040685,"['MS', 'High Rise', '7801-F']"
337659957,"['MS', 'High Rise', '7801-A']"
931090335,"['SA', 'Apt 245 - 260', '255-D']"
244667031,"['SA', 'Apt 245 - 260', '255-A']"
635712485,"['BS', 'North', '110B-C']"
351342283,"['BS', 'North', '110B-B']"
688131998,"['BS', 'East', '202A-D']"
163836646,"['BS', 'East', '202A-A']"
631871578,"['MS', 'Low Rise', '6303-C']"
206500855,"['MS', 'Low Rise', '6303-A']"
453606460,"['SA', 'Apt 149 - 164', '158-A']"
791538197,"['SA', 'Apt 149 - 164', '158-B']"
476988447,"['SA', 'Apt 149 - 164', '158-C']"
210531978,"['BS', 'West', '302A-C']"
579458253,"['BS', 'West', '302A-A']"
475668286,"['CS', nan, '3401-D']"
215143549,"['MS', 'High Rise', '7301-E']"
571978108,"['MS', 'High Rise', '7301-A']"
595243811,"['MS', 'High Rise', '7301-B']"
161272609,"['RA', 'Apt 3842', '171-D']"
935327245,"['RA', 'Apt 3842', '171-A']"
769112205,"['RA', 'Apt 3842', '171-B']"
871517055,"['SA', 'Apt 165 - 180', '169-C']"
178373961,"['SA', 'Apt 165 - 180', '169-D']"
545634234,"['MS', 'High Rise', '7703-E']"
453553991,"['BS', 'East', '304A-A']"
562060440,"['BS', 'East', '304A-B']"
545611698,"['NCA', 'Apt 3819', '16-B']"
744357261,"['NCA', 'Apt 3819', '16-A']"
511630942,"['NCA', 'Apt 3819', '16-C']"
425049319,"['SA', 'Apt 181 - 196', '185-D']"
810792981,"['SA', 'Apt 181 - 196', '185-B']"
649780190,"['SA', 'Apt 181 - 196', '185-C']"
966824404,"['BS', 'West', '411B-D']"
894235792,"['BS', 'West', '411B-A']"
828841476,"['BS', 'West', '411B-B']"
657824192,"['BS', 'East', '404A-D']"
606926510,"['BS', 'East', '404A-B']"
821768490,"['BS', 'East', '404A-C']"
241732700,"['BS', 'North', '308-A']"
568452509,"['BS', 'North', '308-B']"
903239111,"['TS', nan, '4301-A']"
277610785,"['SA', 'Apt 197 - 220', '201-A']"
166830721,"['SA', 'Apt 197 - 220', '201-B']"
252855799,"['SA', 'Apt 197 - 220', '201-C']"
779941164,"['SA', 'Apt 133 - 148', '145-C']"
886868976,"['SA', 'Apt 149 - 164', '151-B']"
432095642,"['SA', 'Apt 149 - 164', '151-A']"
380525595,"['SA', 'Apt 149 - 164', '151-C']"
873416668,"['SA', 'Apt 197 - 220', '218-A']"
880848328,"['SA', 'Apt 197 - 220', '218-B']"
921850324,"['SA', 'Apt 221 - 244', '243-D']"
672096716,"['BS', 'East', '410A-C']"
735489895,"['MZH', nan, '427-B']"
776731345,"['BS', 'North', '203A-B']"
426290340,"['BS', 'North', '203A-A']"
998091646,"['BS', 'North', '203A-C']"
143470505,"['BS', 'East', '303A-D']"
574325425,"['BS', 'East', '402B-B']"
455303008,"['BS', 'East', '402B-A']"
830992886,"['SA', 'Apt 277 - 292', '283-A']"
472743479,"['SA', 'Apt 277 - 292', '283-B']"
263521161,"['SA', 'Apt 165 - 180', '166-C']"
860880100,"['SA', 'Apt 165 - 180', '166-A']"
599367934,"['SA', 'Apt 165 - 180', '166-B']"
248373165,"['BS', 'West', '311B-A']"
615238986,"['BS', 'West', '311B-B']"
577237134,"['BS', 'West', '311B-C']"
443172403,"['BS', 'East', '407B-B']"
138747690,"['BS', 'East', '407B-A']"
456856068,"['MZH', nan, '322-B']"
650188802,"['MH', nan, '225-A']"
884833845,"['BS', 'East', '411B-B']"
681520688,"['SA', 'Apt 133 - 148', '140-D']"
103279700,"['SA', 'Apt 221 - 244', '221-D']"
828838114,"['SA', 'Apt 221 - 244', '221-A']"
371281525,"['SA', 'Apt 221 - 244', '221-B']"
633205221,"['BS', 'North', '106A-D']"
619619714,"['BS', 'North', '106A-A']"
331301633,"['NCA', 'Apt 3825', '149-A']"
411626539,"['NCA', 'Apt 3825', '149-B']"
787689812,"['NCA', 'Apt 3825', '149-C']"
883053469,"['RA', 'Apt 3840', '208-C']"
175748512,"['RA', 'Apt 3840', '208-A']"
937541281,"['RA', 'Apt 3840', '208-B']"
979154090,"['BS', 'West', '203A-C']"
685518519,"['BS', 'West', '203A-A']"
932239187,"['BS', 'West', '203A-B']"
834427692,"['SA', 'Apt 133 - 148', '137-D']"
120258667,"['SA', 'Apt 133 - 148', '137-A']"
842781593,"['BS', 'East', '308-C']"
162655024,"['BS', 'West', '201A-A']"
423201589,"['BS', 'West', '201A-B']"
826943879,"['NCA', 'Apt 3820', '33-A']"
908561697,"['NCA', 'Apt 3820', '33-B']"
310857175,"['NCA', 'Apt 3820', '33-C']"
504044209,"['SA', 'Apt 245 - 260', '248-C']"
875213477,"['SA', 'Apt 245 - 260', '248-A']"
902235499,"['SA', 'Apt 245 - 260', '248-B']"
120764310,"['BS', 'East', '310B-B']"
308347153,"['BS', 'East', '310B-C']"
330126607,"['BS', 'East', '310B-D']"
872519266,"['SA', 'Apt 245 - 260', '246-A']"
843774388,"['SA', 'Apt 261 - 276', '268-D']"
218467051,"['SA', 'Apt 261 - 276', '268-A']"
931246376,"['SA', 'Apt 261 - 276', '268-B']"
725611979,"['SA', 'Apt 165 - 180', '175-B']"
461036961,"['SA', 'Apt 165 - 180', '175-A']"
316301884,"['SA', 'Apt 165 - 180', '175-C']"
690739471,"['MRS', nan, '4306-F']"
708902739,"['BS', 'East', '407A-A']"
505871444,"['BS', 'East', '407A-B']"
334335106,"['BS', 'East', '407A-C']"
707523766,"['JA', '868 - 883', '881-B']"
235100391,"['SA', 'Apt 197 - 220', '212-A']"
920360732,"['BS', 'West', '309B-B']"
902923224,"['BS', 'West', '309B-A']"
260187009,"['BS', 'East', '407B-D']"
986577787,"['BS', 'East', '407B-C']"
230972311,"['SA', 'Apt 221 - 244', '242-A']"
849602917,"['SA', 'Apt 221 - 244', '242-B']"
674662268,"['SA', 'Apt 221 - 244', '242-C']"
532850723,"['RA', 'Apt 3838', '151-A']"
967507276,"['RA', 'Apt 3838', '151-B']"
481854622,"['RA', 'Apt 3838', '151-C']"
500950555,"['JS', nan, '4401-D']"
407128583,"['MZH', nan, '308-A']"
255959178,"['SA', 'Apt 277 - 292', '282-D']"
935764901,"['SA', 'Apt 277 - 292', '282-A']"
332580116,"['SA', 'Apt 277 - 292', '282-B']"
680652887,"['NCA', 'Apt 3822', '80-A']"
990531147,"['CS', nan, '3103-E']"
337650687,"['SA', 'Apt 197 - 220', '212-B']"
331441833,"['MS', 'Low Rise', '6201-A']"
936493386,"['MS', 'Low Rise', '6201-B']"
457657927,"['NCA', 'Apt 3821', '62-D']"
378521383,"['MH', nan, '226-B']"
672337006,"['SA', 'Apt 245 - 260', '254-D']"
423158205,"['NCA', 'Apt 3820', '27-B']"
237973941,"['NCA', 'Apt 3820', '47-A']"
632167636,"['NCA', 'Apt 3820', '47-B']"
681970524,"['NCA', 'Apt 3820', '47-C']"
758742679,"['SA', 'Apt 245 - 260', '255-C']"
482813990,"['SA', 'Apt 245 - 260', '255-B']"
923765239,"['AH', nan, '111-A']"
265395651,"['RA', 'Apt 3839', '231-C']"
892197296,"['RA', 'Apt 3839', '231-A']"
626353159,"['NCA', 'Apt 3825', '160-A']"
880723224,"['NCA', 'Apt 3825', '160-B']"
628868336,"['NCA', 'Apt 3825', '160-C']"
327256657,"['BH', nan, '311-A']"
573344789,"['BH', nan, '226-A']"
881458781,"['JS', nan, '4102-C']"
970597607,"['BH', nan, '101-A']"
901779243,"['AH', nan, '412-A']"
628149415,"['NCA', 'Apt 3822', '87-A']"
387778076,"['NCA', 'Apt 3822', '87-B']"
342977100,"['NCA', 'Apt 3822', '87-C']"
418206799,"['NCA', 'Apt 3823', '119-C']"
986628802,"['NCA', 'Apt 3823', '119-A']"
508260703,"['NCA', 'Apt 3823', '119-B']"
469180110,"['MH', nan, '310-A']"
776920517,"['WS', nan, '4202-C']"
687052754,"['SA', 'Apt 261 - 276', '271-C']"
715132143,"['NCA', 'Apt 3821', '60-C']"
866164125,"['RA', 'Apt 3840', '199-D']"
443431178,"['RA', 'Apt 3840', '199-A']"
308926271,"['RA', 'Apt 3840', '199-B']"
503418594,"['SA', 'Apt 181 - 196', '191-D']"
132905127,"['SA', 'Apt 181 - 196', '191-A']"
975785635,"['SA', 'Apt 181 - 196', '191-B']"
382179115,"['MRS', nan, '4307-F']"
308776688,"['MZH', nan, '314-A']"
881449750,"['NCA', 'Apt 3824', '129-A']"
850109655,"['NCA', 'Apt 3824', '129-B']"
